Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,open,high,low,volume,vwap,returns
2013-01-23,0.6664777824960901,-0.4574342093940471,-1.0,-0.4574342093940471,-0.22151776487971642,1.0,0.35308799605157104,-0.05882352941176472,0.6790880255477256,1.0,39.76250076293945,39.5724983215332,39.9900016784668,39.52000045776367,15.776844011163782,39.757500966389976,0.0
2013-01-24,0.606279651076338,-0.35152668982059954,-0.7721518987341772,-0.35152668982059954,0.2842790169293956,1.0,-0.6046055791929728,-0.11111111111111116,0.334396273723508,0.4306151645207439,39.88999938964844,39.82500076293945,40.04249954223633,39.724998474121094,15.731550427702667,39.88583246866862,0.0032065042254036946
2013-01-25,0.5115179873406315,0.19780148255280258,-0.3650793650793652,0.19780148255280258,0.6533480164736409,0.5555555555555556,0.23434680117736328,-0.4444444444444444,-0.3590676105499119,-0.168253968253968,39.959999084472656,39.97999954223633,40.03499984741211,39.75749969482422,15.717856861821737,39.91749954223633,0.0017548181472868407
2013-01-28,0.6226692187199023,0.0445250457794161,-1.0,0.0445250457794161,-1.0,1.0,1.0,-0.05882352941176494,0.39994099563565366,-1.0,39.087501525878906,40.06999969482422,40.14500045776367,39.07500076293945,16.420567808882737,39.43583424886068,-0.021834273738328913
2013-01-29,0.3875567919966005,0.32744092107676315,-0.7534246575342465,0.32744092107676315,-0.5790677483499351,0.7777777777777778,-0.8278019198868736,0.22222222222222232,-0.37359057645600546,1.0,39.165000915527344,38.935001373291016,39.272499084472656,38.779998779296875,16.272017733230577,39.07249959309896,0.0019827153597200553
2013-01-30,0.2733914491665716,0.4900989181716078,-1.0,0.4900989181716078,0.20945631595972403,1.0,1.0,1.0,-0.6685014750891922,-0.1417004048582997,38.752498626708984,39.247501373291016,39.772499084472656,38.6875,16.744461797827913,39.07083257039388,-0.010532421273474757
2013-01-31,-0.0717068876578378,0.36947375684085015,-0.024390243902439157,0.36947375684085015,1.0,0.33333333333333326,1.0,-2.220446049250313e-16,-0.9193789674248901,-1.0,39.477500915527344,39.75,39.875,39.087501525878906,16.630056629964564,39.480000813802086,0.01870853014671603
2013-02-01,-0.04426392045362259,0.2795179859159035,0.0344827586206895,0.2795179859159035,1.0,0.11111111111111105,0.8708586225408154,-1.0,-0.13477031077478596,-0.005037783375314908,39.63999938964844,39.75,39.869998931884766,39.337501525878906,16.360131611524352,39.6158332824707,0.00411623001336392
2013-02-04,0.4454765776597863,0.26750439509353824,-0.4492753623188406,0.26750439509353824,0.637818823825727,-0.7777777777777779,-0.5537053467987589,-2.220446049250313e-16,-0.1664885771814253,0.8525730180806674,39.162498474121094,39.442501068115234,39.599998474121094,39.13999938964844,16.16992879959834,39.30083211263021,-0.012045936500494459
2013-02-05,0.2749007851931534,0.2549551777983276,1.0,0.2549551777983276,0.988806426910124,-1.0,-1.0,0.11111111111111105,-0.40310011230064724,-1.0,39.88249969482422,39.404998779296875,39.900001525878906,39.20000076293945,16.222924025053935,39.660833994547524,0.018384966454040308
2013-02-06,0.3730908017013869,0.22864200477857277,1.0,0.22864200477857277,1.0,-1.0,-0.8544332525326663,-2.220446049250313e-16,-0.17983058176356437,-0.7969543147208122,40.20500183105469,39.80500030517578,40.220001220703125,39.654998779296875,16.52734027435849,40.02666727701823,0.008086306994250947
2013-02-07,0.40316473806629816,0.04859733793355912,-0.8969072164948453,0.04859733793355912,-0.5312699034291161,-0.33333333333333326,1.0,1.0,-0.2571267783372453,1.0,39.26499938964844,39.744998931884766,39.9474983215332,39.2400016784668,16.820341314503523,39.48416646321615,-0.023380236254091802
2013-02-08,0.33058980245364405,-0.25885440389558273,-0.775,-0.25885440389558273,-1.0,-0.11111111111111116,0.5035539414080756,0.17647058823529416,-0.17526857194864875,0.975363941769317,39.45000076293945,39.349998474121094,39.73500061035156,39.275001525878906,16.373822552168548,39.48666763305664,0.004711610242372544
