Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,open,high,low,volume,vwap,returns
2013-01-23,-0.3261882126095606,-0.19986027288848468,-0.875,-0.19986027288848468,1.0,0.5555555555555556,0.47965767764242306,-0.05882352941176472,0.20065681716832962,-0.7991071428571429,30.81999969482422,31.100000381469727,31.5,30.799999237060547,17.705283864457186,31.03999964396159,0.0029287391450882883
2013-01-24,-0.528716720705738,-0.2149053831145837,-0.11392405063291133,-0.2149053831145837,0.4226111456646624,0.7777777777777778,-0.5052869658706194,-1.0,0.39168030671879084,0.23032904148783961,31.079999923706055,31.270000457763672,31.489999771118164,30.809999465942383,17.596173525954768,31.1266663869222,0.008436087977168327
2013-01-25,-0.6565595445871671,-0.16988452745187987,0.5555555555555551,-0.16988452745187987,0.9569963925807652,1.0,-0.862392952397304,-1.0,-0.05246195233241824,-0.8730158730158726,31.540000915527344,31.40999984741211,31.93000030517578,31.1299991607666,17.81120537021999,31.53333346048991,0.014800546748728438
2013-01-28,-0.8706968363151621,-0.08695655580494657,1.0,-0.08695655580494657,1.0,0.33333333333333326,-1.0,-1.0,0.6320322699650356,-0.6638655462184875,32.470001220703125,31.8799991607666,32.5099983215332,31.809999465942383,17.904549403062845,32.263333002726235,0.02948637533862386
2013-01-29,-0.6174307814455678,0.024820308116876463,-0.9178082191780822,0.024820308116876463,-0.5301243811284234,1.0,1.0,0.22222222222222232,0.12048909740148428,0.9699097291875627,30.790000915527344,32.0,32.06999969482422,30.709999084472656,18.105648029477784,31.18999989827474,-0.05174007520839263
2013-01-30,-0.6174307814455685,-0.2091325065207888,0.846153846153846,-0.2091325065207888,-1.0,0.5555555555555556,-0.6698926587523231,-1.0,0.10136387048930673,0.9149797570850202,31.239999771118164,30.979999542236328,31.489999771118164,30.8799991607666,18.28922833160709,31.203332901000977,0.014615097181237324
2013-01-31,-0.7231155091712252,0.4914906943747425,-0.951219512195122,0.4914906943747425,0.7191943879101348,-1.0,0.14521853385142525,1.0,-0.13798429560470038,1.0,30.979999542236328,29.149999618530273,31.469999313354492,28.739999771118164,19.066447491205228,30.396666208902996,-0.008322670639780538
2013-02-01,-0.815723764461874,0.5853896589411933,-0.9080459770114943,0.5853896589411933,-1.0,0.33333333333333326,-1.0,1.0,-0.36671005717391025,0.964735516372796,29.729999542236328,31.010000228881836,31.020000457763672,29.6299991607666,18.268190185360982,30.1266663869222,-0.04034861260394218
2013-02-04,-0.8143169968310017,0.6049390361738716,-1.0,0.6049390361738716,-1.0,1.0,1.0,1.0,0.2748639300326252,1.0,28.110000610351562,29.059999465942383,29.200000762939453,28.010000228881836,18.341228362002308,28.440000534057617,-0.054490378635334014
2013-02-05,-0.5915742197874884,0.3854418566242641,-0.8909090909090909,0.3854418566242641,-1.0,1.0,1.0,1.0,-1.0,0.8176555716353109,28.639999389648438,28.260000228881836,28.959999084472656,28.040000915527344,17.685631819485877,28.546666463216145,0.01885445634254812
