Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,open,high,low,volume,vwap,returns
2013-01-23,-0.18859429322302984,0.4535650437247066,-0.3437499999999999,0.4535650437247066,0.16500960916298868,-1.0,-0.11099994232933175,-0.05882352941176472,-1.0,-0.13392857142857162,18.357500076293945,18.171785354614258,18.392499923706055,18.02750015258789,20.574196757224787,18.259166717529297,0.018305362413694626
2013-01-24,-0.10721544527130067,0.7979107343323183,-1.0,0.7979107343323183,-1.0,0.5555555555555556,1.0,-0.11111111111111116,-0.49494898426396305,1.0,16.08928680419922,16.428571701049805,16.633214950561523,16.08035659790039,21.102285937917387,16.267619450887043,-0.1235578517046445
2013-01-25,0.13276903479101962,0.8656446939434765,-1.0,0.8656446939434765,-1.0,0.7777777777777778,-0.6953695837292577,-0.4444444444444444,-0.3792478501232105,1.0,15.710000038146973,16.131786346435547,16.293928146362305,15.535714149475098,20.91225379052487,15.846547444661459,-0.023573870654928886
2013-01-28,0.6131818267119574,0.627021984872975,-0.8958333333333334,0.627021984872975,-0.28978922158397424,0.7777777777777778,0.4261958375836483,-0.05882352941176494,-0.3375432177384686,1.0,16.065357208251953,15.636786460876465,16.186071395874023,15.566429138183594,20.481853421519695,15.93928591410319,0.02261980708097422
2013-01-29,0.5864915447095633,0.5135128318797719,-1.0,0.5135128318797719,1.0,0.11111111111111105,-0.5723906126777798,0.22222222222222232,-1.0,-1.0,16.366785049438477,16.375,16.435714721679688,16.14714241027832,20.163176436874465,16.316547393798828,0.018762598134556052
2013-01-30,0.6226267920170183,0.4136016833912205,-0.8461538461538461,0.4136016833912205,1.0,0.11111111111111105,0.10178261989455129,1.0,-1.0,1.0,16.315357208251953,16.321428298950195,16.52142906188965,16.23214340209961,19.848968892774636,16.35630989074707,-0.0031422078942918708
2013-01-31,0.8857113735161443,0.2979126626617871,-1.0,0.2979126626617871,0.05607936324028673,-0.5555555555555556,-0.4206948660344496,-2.220446049250313e-16,-0.23610782599173608,0.23915461624026735,16.267499923706055,16.320714950561523,16.402856826782227,16.249286651611328,19.58174938755372,16.30654780069987,-0.002933266120688671
2013-02-01,0.8418973861410951,0.1943033872441213,-1.0,0.1943033872441213,0.1640096389682899,-0.7777777777777779,0.7440869043483753,-1.0,-0.06410482680598806,0.7506297229219143,16.200714111328125,16.396785736083984,16.40999984741211,16.012500762939453,20.106124426581747,16.207738240559895,-0.004105474884964044
2013-02-04,0.8474957346832943,0.07363933641381387,-0.6811594202898551,0.07363933641381387,0.5382325719015661,-0.5555555555555556,-0.498942479951624,-2.220446049250313e-16,0.3688884469515268,-0.048678720445062496,15.79714298248291,16.211071014404297,16.283571243286133,15.785714149475098,19.983272720978828,15.95547612508138,-0.024910699989639573
2013-02-05,0.330901343041702,-0.12411188415700881,-0.5272727272727272,-0.12411188415700881,0.8518132620497447,0.33333333333333326,-0.7348556518554688,0.11111111111111105,-0.06790655989013694,0.8523878437047756,16.351428985595703,15.858928680419922,16.419286727905273,15.793571472167969,20.167002722514997,16.188095728556316,0.03508773730334824
