Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,1.2149961e-06,0.03354002,1.7648278e-13,0.01883475,0.24455364,0.00035955504,0.12692976,1.5600246e-12,5.015017e-06,0.57577604
,,,,,,,,,,,,,,,,,4.0763012e-10,0.22364078,6.329264e-12,0.26891848,0.2907819,5.107697e-06,0.09435508,6.1752856e-14,1.3917669e-11,0.1222987
,,,,,,,,,,,,,,,,,4.4354181e-10,0.21770668,6.1645667e-12,0.27979323,0.2873627,5.7206335e-06,0.09147206,6.3295784e-14,1.6194945e-11,0.123659655
,,,,,,,,,,,,,,,,,4.730036e-10,0.21538322,4.893377e-12,0.29811054,0.27374327,7.216009e-06,0.0846758,6.3278335e-14,1.7536094e-11,0.12807998
,,,,,,,,,,,,,,,,,4.5318338e-10,0.21452704,7.737154e-12,0.27248847,0.30113554,4.7813287e-06,0.09143138,6.5866515e-14,1.6261392e-11,0.12041281
,,,,,,,,,,,,,,,,,4.6943044e-10,0.21371701,8.186715e-12,0.2715036,0.3016041,4.8209818e-06,0.09315313,6.7644024e-14,1.767607e-11,0.120017305
,,,,,,,,,,,,,,,,,4.732022e-10,0.21358389,8.136088e-12,0.27572381,0.2970039,4.8805437e-06,0.09210997,6.850404e-14,1.7972032e-11,0.12157357
,,,,,,,,,,,,,,,,,6.1807204e-06,0.39532045,5.418168e-16,0.31797382,0.00052933145,3.129355e-08,0.000100063524,8.151428e-17,3.3058405e-14,0.28607017
,,,,,,,,,,,,,,,,,6.3339603e-06,0.3939785,5.72381e-16,0.31655917,0.00055176974,3.0408096e-08,9.8728364e-05,8.295147e-17,3.4153442e-14,0.28880548
,,,,,,,,,,,,,,,,,6.4802007e-06,0.3884296,5.5240477e-16,0.3167973,0.00051801675,3.0977e-08,9.6567645e-05,8.438438e-17,3.4306884e-14,0.29415205
,,,,,,,,,,,,,,,,,6.3749367e-06,0.39417306,6.0683627e-16,0.31226593,0.0005752858,2.863596e-08,9.782595e-05,8.426787e-17,3.4310194e-14,0.29288155
,,,,,,,,,,,,,,,,,6.308543e-06,0.3952504,6.0831386e-16,0.31207302,0.00057932147,2.86588e-08,9.794265e-05,8.3987856e-17,3.428233e-14,0.291993
,,,,,,,,,,,,,,,,,6.4350343e-06,0.39293033,5.5179813e-16,0.31796262,0.00054355134,3.2238027e-08,0.00010106622,8.2692915e-17,3.46351e-14,0.28845605
,,,,,,,,,,,,,,,,,5.588124e-07,0.055219926,3.3660605e-18,0.047007956,0.004065925,0.29566583,0.23944388,7.0568915e-17,9.542032e-11,0.35859597
,,,,,,,,,,,,,,,,,5.5000226e-07,0.055532273,3.3321172e-18,0.047156513,0.0040242407,0.29220742,0.24044028,7.0215306e-17,9.346987e-11,0.36063877
,,,,,,,,,,,,,,,,,5.550722e-07,0.055410355,3.3543382e-18,0.047212012,0.004037424,0.29309478,0.23959734,7.0512806e-17,9.454798e-11,0.36064753
,,,,,,,,,,,,,,,,,5.8103024e-07,0.05440784,3.4794376e-18,0.046225917,0.0042103445,0.30699342,0.23640496,7.178945e-17,1.0177208e-10,0.35175693
,,,,,,,,,,,,,,,,,5.4342183e-07,0.05575753,3.294154e-18,0.04738511,0.0039842012,0.2894193,0.24150221,6.991147e-17,9.14363e-11,0.36195114
,,,,,,,,,,,,,,,,,5.481103e-07,0.05568738,3.3227202e-18,0.04741702,0.0040044277,0.29012337,0.2407865,7.011565e-17,9.260662e-11,0.3619808
,,,,,,,,,,,,,,,,,3.5770387e-07,0.18217379,1.2629211e-20,0.19678868,1.4748006e-06,0.034794614,0.25813714,9.617445e-20,6.084146e-14,0.32810396
,,,,,,,,,,,,,,,,,3.5768414e-07,0.18218909,1.2630102e-20,0.19680184,1.4749668e-06,0.034783736,0.25814897,9.614383e-20,6.0840195e-14,0.32807457
,,,,,,,,,,,,,,,,,3.5773385e-07,0.18217412,1.2629666e-20,0.19676766,1.4750143e-06,0.034809083,0.25812775,9.6191134e-20,6.086722e-14,0.32811955
,,,,,,,,,,,,,,,,,3.5793312e-07,0.18222657,1.2638799e-20,0.19678828,1.4759767e-06,0.03479972,0.25810853,9.61704e-20,6.092157e-14,0.3280751
,,,,,,,,,,,,,,,,,3.5773795e-07,0.1821397,1.2625113e-20,0.19673611,1.4742603e-06,0.034835912,0.25807112,9.627464e-20,6.086722e-14,0.3282153
,,,,,,,,,,,,,,,,,3.578341e-07,0.18218033,1.2630675e-20,0.19677211,1.475135e-06,0.03481837,0.25811782,9.621717e-20,6.0887764e-14,0.32810947
,,,,,,,,,,,,,,,,,2.9818928e-08,0.36029354,2.6476468e-27,0.42382526,3.2108655e-08,0.0016080564,0.094083786,1.5042802e-26,2.9986395e-22,0.12018933
,,,,,,,,,,,,,,,,,2.8528728e-08,0.3622991,2.8291763e-27,0.43081316,3.1894402e-08,0.0013643189,0.09132644,1.4711718e-26,2.7941218e-22,0.114196815
,,,,,,,,,,,,,,,,,2.933386e-08,0.3614686,2.7724414e-27,0.42996708,3.1764685e-08,0.0014357852,0.09170125,1.4760493e-26,2.877265e-22,0.11542714
,,,,,,,,,,,,,,,,,3.0302896e-08,0.3587927,2.7049594e-27,0.42829472,3.1833817e-08,0.0015346579,0.09270592,1.4879803e-26,2.975247e-22,0.11867188
,,,,,,,,,,,,,,,,,3.3096292e-08,0.3573579,2.4835726e-27,0.42205992,3.1449424e-08,0.001906743,0.095133394,1.5289825e-26,3.3334518e-22,0.12354199
,,,,,,,,,,,,,,,,,3.1529627e-08,0.35801172,2.580751e-27,0.42412692,3.176056e-08,0.0017260008,0.094283015,1.5109487e-26,3.1486135e-22,0.12185233
,,,,,,,,,,,,,,,,,3.9541593e-08,0.3388502,6.120337e-35,0.37255716,1.6724e-16,0.008624979,0.15257539,2.6865278e-34,2.535026e-29,0.12739225
,,,,,,,,,,,,,,,,,3.9541593e-08,0.3388502,6.120337e-35,0.37255716,1.6724e-16,0.008624979,0.15257539,2.6865278e-34,2.535026e-29,0.12739225
,,,,,,,,,,,,,,,,,3.9535347e-08,0.33886257,6.1200466e-35,0.37255087,1.6723973e-16,0.0086240815,0.15257725,2.6862571e-34,2.5345774e-29,0.12738523
,,,,,,,,,,,,,,,,,3.9541593e-08,0.3388502,6.120337e-35,0.37255716,1.6724e-16,0.008624979,0.15257539,2.6865278e-34,2.535026e-29,0.12739225
,,,,,,,,,,,,,,,,,3.954828e-08,0.33884656,6.119995e-35,0.37255624,1.6722938e-16,0.008627215,0.15257522,2.6867875e-34,2.5355807e-29,0.12739466
,,,,,,,,,,,,,,,,,3.954973e-08,0.33882862,6.120021e-35,0.37255493,1.6723645e-16,0.00862733,0.152579,2.6867783e-34,2.5355527e-29,0.12741002
,,,,,,,,,,,,,,,,,6.380094e-09,0.15371089,2.1649315e-33,0.18760487,1.8895721e-15,0.08650155,0.15050256,1.5504495e-34,3.731739e-28,0.42168006
,,,,,,,,,,,,,,,,,6.372015e-09,0.15359285,2.1826425e-33,0.18762678,1.9043622e-15,0.08631584,0.15042743,1.5545113e-34,3.750203e-28,0.42203707
,,,,,,,,,,,,,,,,,6.3872396e-09,0.15278313,2.2429689e-33,0.18761057,1.9504162e-15,0.08604211,0.14987676,1.5717385e-34,3.8378057e-28,0.42368743
,,,,,,,,,,,,,,,,,6.4001795e-09,0.15334119,2.1846136e-33,0.18733883,1.907355e-15,0.08712471,0.15020546,1.5585647e-34,3.791814e-28,0.4219898
,,,,,,,,,,,,,,,,,6.4075465e-09,0.15275681,2.2380125e-33,0.18703096,1.954111e-15,0.08756948,0.14976895,1.5746317e-34,3.8959996e-28,0.42287382
,,,,,,,,,,,,,,,,,6.4041754e-09,0.15333688,2.1831777e-33,0.18729499,1.9064067e-15,0.08724565,0.15019765,1.5587527e-34,3.7951805e-28,0.42192483
,,,,,,,,,,,,,,,,,2.3215958e-10,0.27580804,2.5920181e-36,0.2804973,5.804011e-17,0.0005236096,0.054852463,6.4435327e-37,5.0224567e-31,0.38831863
,,,,,,,,,,,,,,,,,3.6005296e-10,0.23321216,4.7071227e-36,0.27118567,1.0118103e-16,0.0009364001,0.049545176,1.0684864e-36,1.7089403e-30,0.44512057
,,,,,,,,,,,,,,,,,3.6040965e-10,0.23403166,4.946846e-36,0.2697014,1.0510435e-16,0.00091203954,0.049402226,1.0857828e-36,1.739588e-30,0.44595262
,,,,,,,,,,,,,,,,,3.3354502e-10,0.24065019,3.7865673e-36,0.27553082,8.023093e-17,0.0007962205,0.05062336,9.29646e-37,1.1851987e-30,0.4323994
,,,,,,,,,,,,,,,,,3.598103e-10,0.23334031,4.6446982e-36,0.27136105,1.002636e-16,0.00094496645,0.049619652,1.0638915e-36,1.701773e-30,0.44473404
,,,,,,,,,,,,,,,,,3.6251988e-10,0.23404473,4.8549215e-36,0.27008742,1.0389804e-16,0.000927674,0.049615007,1.0849834e-36,1.7437928e-30,0.44532517
,,,,,,,,,,,,,,,,,2.951843e-11,0.2019869,2.8332874e-36,0.19297782,3.268161e-17,0.0121378,0.12341702,8.346158e-37,9.8947585e-30,0.46948045
,,,,,,,,,,,,,,,,,2.951843e-11,0.2019869,2.8332874e-36,0.19297782,3.268161e-17,0.0121378,0.12341702,8.346158e-37,9.8947585e-30,0.46948045
,,,,,,,,,,,,,,,,,2.951843e-11,0.2019869,2.8332874e-36,0.19297782,3.268161e-17,0.0121378,0.12341702,8.346158e-37,9.8947585e-30,0.46948045
,,,,,,,,,,,,,,,,,2.9518794e-11,0.20198475,2.833614e-36,0.19297542,3.268638e-17,0.012138993,0.12341642,8.346611e-37,9.896655e-30,0.46948445
,,,,,,,,,,,,,,,,,2.9526673e-11,0.20198628,2.8363443e-36,0.19295295,3.2709514e-17,0.012133575,0.12340251,8.350893e-37,9.90128e-30,0.46952468
,,,,,,,,,,,,,,,,,2.9523863e-11,0.20197515,2.8358527e-36,0.19295482,3.270422e-17,0.012134341,0.123402774,8.349764e-37,9.899412e-30,0.46953285
,,,,,,,,,,,,,,,,,3.7453156e-05,0.16102935,2.3259744e-18,0.3886165,0.001229791,0.0014407415,0.12005414,8.551077e-25,7.301724e-16,0.327592
,,,,,,,,,,,,,,,,,0.0032544187,0.08937012,1.0726911e-12,0.2338914,0.20317115,0.0003719895,0.2891596,1.2462945e-18,1.5747934e-11,0.1807814
