y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.18150437,0.0009088707,0.26576564,0.0006242846,0.007972441,0.15665896,0.042321675,0.0022649206,0.32545027,0.016528567
0.2096432,0.0019729491,0.26243964,0.0008316108,0.013870682,0.0867276,0.044039663,0.0030348282,0.34309462,0.034345187
0.20125121,0.0025832888,0.23257062,0.0011048331,0.013932413,0.07916287,0.059903625,0.0037228959,0.3645781,0.041190114
0.18083309,0.0023545602,0.2674606,0.00102486,0.01350793,0.09290309,0.05564033,0.0031975359,0.35127643,0.031801622
0.1666864,0.0017459489,0.2865293,0.0011752237,0.010511978,0.129033,0.06458913,0.002622335,0.3113506,0.02575614
0.17690265,0.0017179551,0.24120586,0.0008105322,0.010701021,0.1135298,0.048446037,0.0024878758,0.38445246,0.01974585
0.1853519,0.0017643665,0.27767867,0.0010564607,0.011354767,0.116268136,0.058193788,0.0026314305,0.32330793,0.022392625
0.16758335,0.001770895,0.35295215,0.0012042549,0.012821651,0.11400609,0.05213731,0.0028273007,0.2718265,0.022870492
0.14326757,0.0024335599,0.34323213,0.0016884047,0.01204461,0.13230222,0.07193941,0.0033533934,0.26319245,0.026546316
0.15089002,0.002602936,0.28049803,0.0013230932,0.011509867,0.122613296,0.07307741,0.003663992,0.32596615,0.027855197
0.13325006,0.0023290047,0.36372244,0.0012842014,0.011757975,0.1410825,0.06831431,0.0036816204,0.23825963,0.036318213
0.12766545,0.002613493,0.37319943,0.0016350276,0.010165686,0.1855484,0.069448374,0.003792352,0.20432185,0.021610025
0.10312059,0.001644188,0.4444353,0.0013404014,0.00935504,0.18519092,0.05444377,0.0030775943,0.17988522,0.017506948
0.1116588,0.0018328639,0.40325278,0.0011591067,0.009709512,0.18986233,0.051994722,0.0033922105,0.20981835,0.017319307
0.14868256,0.001558898,0.34508836,0.0011453548,0.010655259,0.13536827,0.055944696,0.0028304486,0.27835163,0.02037447
0.18706305,0.0018456292,0.30541155,0.0010310396,0.012379009,0.10874073,0.054336753,0.0029437179,0.30319315,0.02305532
0.19398043,0.0022023588,0.24556258,0.0008303276,0.012141623,0.09727522,0.06140108,0.003399117,0.34965837,0.03354888
0.17026399,0.00204877,0.33919674,0.00082225935,0.013521615,0.1029883,0.049602147,0.0032004921,0.28429413,0.03406158
0.18347949,0.002582576,0.29361004,0.0008712591,0.013692106,0.10079928,0.056284472,0.0037161366,0.30944425,0.035520386
0.16615319,0.0022920214,0.33173525,0.000987946,0.013980567,0.09637584,0.053455707,0.0032676973,0.2994854,0.03226638
0.14070274,0.003117191,0.319176,0.0015580412,0.012620275,0.11223651,0.08129883,0.0041698944,0.28951705,0.035603512
0.119679086,0.0030157224,0.3880601,0.0014341262,0.0132179335,0.13051952,0.074708775,0.0042001377,0.2272591,0.037905548
0.11424222,0.0027049417,0.41195807,0.0012784944,0.013487783,0.12300794,0.06265297,0.003782184,0.23127718,0.03560821
0.120124504,0.00379677,0.38515088,0.0017459097,0.01364653,0.121342175,0.08327553,0.0051836167,0.22272477,0.04300929
0.17413118,0.0024435937,0.27133492,0.0011244932,0.012918021,0.09705153,0.06506683,0.0034712339,0.33593425,0.036523968
0.19630189,0.0023909616,0.24606627,0.0008935232,0.014025257,0.07741682,0.057649266,0.0033181305,0.36692947,0.035008337
0.18513101,0.0027139413,0.29762873,0.0011036961,0.0153541155,0.07611058,0.055282626,0.0035397278,0.32162714,0.041508462
0.18741843,0.0027715496,0.3014571,0.001191353,0.016415134,0.068093985,0.052228473,0.00319909,0.32587272,0.041352242
0.17926526,0.002860226,0.22831428,0.0011853854,0.014376221,0.07793443,0.0637142,0.0033349143,0.39439514,0.03461994
0.17149757,0.0023728437,0.2826606,0.0012564948,0.013568322,0.08840901,0.0643396,0.00314238,0.33363774,0.03911545
0.66901755,0.0025640351,0.056921177,0.0013084526,0.08324789,0.019549161,0.0033099633,0.00046025318,0.041052077,0.12256941
0.6191926,0.00229079,0.045964397,0.0012538125,0.058688473,0.027689693,0.0038876056,0.0005555286,0.049176503,0.19130051
