y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.07625878,0.08539212,0.04476793,0.02836361,0.08175653,0.22086243,0.047717083,0.09065812,0.093294285,0.23092914
0.0758715,0.08575099,0.044904977,0.028597398,0.08086644,0.21893315,0.04817865,0.08988036,0.09257488,0.23444162
0.0730147,0.085384354,0.04591644,0.02782496,0.08261714,0.21439591,0.04954109,0.090256155,0.0934557,0.23759358
0.074022345,0.08546704,0.04483122,0.02796298,0.078870855,0.21738112,0.04970496,0.089941114,0.09401533,0.237803
0.07569704,0.08565098,0.04530744,0.02865603,0.08066708,0.21826273,0.048601914,0.08991242,0.092255935,0.23498844
0.072396666,0.08497037,0.0460033,0.027853707,0.07879296,0.21312882,0.051602993,0.09021455,0.09340452,0.24163209
0.070212275,0.08516448,0.04660449,0.027494935,0.08073457,0.20932983,0.051996984,0.08975824,0.093724914,0.2449793
0.07207121,0.08563923,0.04582466,0.027595406,0.0808692,0.21348569,0.05032148,0.08973976,0.09404096,0.2404124
0.073376805,0.08542518,0.046097692,0.028731411,0.08083221,0.2107536,0.05057207,0.089668505,0.09174173,0.24280076
0.070167765,0.08562923,0.046730153,0.028467325,0.08201993,0.20616221,0.051486194,0.08867393,0.091964714,0.2486986
0.07017042,0.0856546,0.046624534,0.028492142,0.0815496,0.205962,0.05169063,0.08860261,0.09184182,0.2494116
0.073126234,0.08467803,0.046024565,0.028601397,0.08072088,0.2106051,0.05121011,0.09067297,0.09224636,0.2421143
0.07438037,0.084951654,0.045679286,0.02860343,0.08287708,0.21442705,0.04916561,0.09084307,0.09263622,0.23643623
0.0748716,0.085191175,0.045713242,0.0295356,0.08020631,0.21072173,0.050119303,0.08989428,0.09109479,0.24265198
0.07470039,0.08571052,0.04523693,0.028851438,0.080147214,0.21483505,0.04923237,0.08950665,0.09237667,0.23940283
0.07541768,0.08510932,0.04528916,0.028460331,0.08190668,0.21819915,0.048510622,0.09086246,0.09312031,0.23312429
0.07561777,0.08565205,0.04466023,0.028709937,0.08018815,0.21811397,0.04832967,0.08989873,0.09328738,0.23554216
0.073026605,0.0860754,0.045072187,0.02882134,0.07627878,0.21106125,0.05111241,0.0881131,0.09256881,0.24787009
