Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,5.923549e-08,0.07303754,2.1371113e-06,0.07118741,0.0003420652,0.080870636,0.13421239,9.888481e-10,0.0019038077,0.638444
,,,,,,,,,,,,,,,,,5.9235273e-08,0.07302947,2.1370872e-06,0.07118118,0.00034203133,0.08086295,0.1342147,9.887766e-10,0.0019038882,0.63846356
,,,,,,,,,,,,,,,,,5.923549e-08,0.07303754,2.1371113e-06,0.07118741,0.0003420652,0.080870636,0.13421239,9.888481e-10,0.0019038077,0.638444
,,,,,,,,,,,,,,,,,5.923549e-08,0.07303754,2.1371113e-06,0.07118741,0.0003420652,0.080870636,0.13421239,9.888481e-10,0.0019038077,0.638444
,,,,,,,,,,,,,,,,,5.9235273e-08,0.07302947,2.1370872e-06,0.07118118,0.00034203133,0.08086295,0.1342147,9.887766e-10,0.0019038882,0.63846356
,,,,,,,,,,,,,,,,,5.9235273e-08,0.07302947,2.1370872e-06,0.07118118,0.00034203133,0.08086295,0.1342147,9.887766e-10,0.0019038882,0.63846356
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00016532309,0.028349271,5.973799e-06,0.026919914,0.13414006,0.11832401,0.04845756,1.1928834e-10,0.15207657,0.49156132
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,0.00018161253,0.012051171,0.005039472,0.011406207,0.04695354,0.15731615,0.026549986,1.7028853e-05,0.33978182,0.40070307
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,5.69997e-07,0.2116832,9.868329e-08,0.2108869,5.5675962e-05,0.059395175,0.0029665006,2.6393029e-05,2.4736142e-05,0.51496077
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,6.1312655e-08,0.19797008,7.689985e-06,0.19839649,0.00021031452,0.005837912,0.26690137,2.1045314e-06,0.0007387696,0.32993522
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.029661447,0.19456246,1.1414994e-07,0.19499713,1.7894452e-05,0.062215324,0.04404093,6.406142e-07,2.670439e-05,0.47447726
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.12135223,0.03659646,3.3591157e-08,0.036718965,1.2110451e-06,0.0021982412,0.05041876,3.8031253e-08,0.1673995,0.5853145
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
,,,,,,,,,,,,,,,,,0.014163548,0.13678809,6.34498e-08,0.1366702,4.7070498e-07,0.14138885,0.034603655,2.3333685e-08,0.07584184,0.46054327
