y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.17280525,0.08233914,0.10056853,0.13816193,0.040115383,0.0669885,0.25500754,0.08277402,0.016771222,0.044468515
0.1737762,0.08855969,0.08887975,0.13312884,0.039184585,0.07307149,0.26299605,0.07636746,0.016412465,0.047623493
0.17420469,0.08937847,0.0889283,0.12766854,0.038456026,0.07284688,0.2684597,0.07735581,0.016397335,0.0463043
0.16189758,0.080474116,0.1095635,0.13981493,0.039141394,0.06531629,0.2553743,0.08761497,0.017170988,0.043632027
0.16675818,0.088109076,0.09878058,0.13384081,0.038540304,0.066600665,0.26447523,0.07899443,0.016529236,0.0473715
0.16203485,0.09772769,0.08975846,0.12985693,0.036784664,0.07257532,0.26867947,0.07495808,0.016542576,0.05108193
0.15792975,0.08178709,0.10974141,0.13744138,0.038325664,0.06562306,0.26032895,0.087188415,0.017257584,0.044376772
0.16313757,0.081120975,0.112402774,0.14137773,0.039174896,0.062256474,0.25226423,0.08749768,0.017001387,0.043766227
0.16172107,0.0834119,0.10549597,0.13652946,0.038700785,0.066478744,0.2603677,0.08525393,0.017121453,0.044918936
0.1622581,0.08663751,0.09964496,0.13001044,0.037613314,0.06910053,0.26956522,0.08204326,0.01688554,0.046241123
0.15807457,0.08616414,0.10490724,0.13846636,0.037742395,0.0675347,0.25995642,0.08342267,0.017183201,0.046548262
0.1679699,0.091251664,0.09213442,0.13300867,0.037932575,0.07037814,0.26591766,0.07578691,0.01633276,0.049287237
0.1711378,0.084472254,0.09871706,0.13394766,0.03891222,0.066812545,0.26344928,0.08013572,0.016397322,0.04601809
0.15977475,0.087521225,0.102757275,0.13717282,0.03764865,0.06703142,0.26250818,0.08123398,0.016885607,0.047466118
0.16815098,0.08593963,0.096658915,0.12853105,0.03803429,0.06903638,0.2707915,0.080188684,0.016594453,0.04607421
0.1602102,0.090493746,0.09638282,0.13081318,0.03672459,0.072027184,0.2680817,0.08002877,0.016941087,0.048296634
0.16617192,0.08868479,0.094142556,0.1292256,0.03768212,0.07173788,0.26930422,0.079314515,0.01675532,0.04698109
0.18057914,0.085910745,0.091782756,0.12984188,0.039431676,0.06772759,0.26656297,0.07602873,0.015985943,0.046148617
0.17999014,0.08817082,0.08778928,0.12823418,0.039147377,0.07087934,0.26808304,0.075128734,0.016079001,0.04649804
0.18243346,0.08843317,0.0867465,0.12714921,0.039317567,0.07087476,0.26770374,0.07506612,0.015974484,0.046300963
0.18978345,0.09683732,0.0746452,0.12271934,0.039067533,0.07606526,0.26771125,0.068756275,0.015695099,0.048719287
0.17336716,0.089440376,0.087920606,0.12836805,0.038990732,0.07217208,0.2699825,0.07563703,0.016303882,0.04781767
0.18569191,0.098329596,0.074744426,0.12673277,0.03928822,0.075744756,0.2656946,0.06727262,0.015663521,0.05083759
0.18451735,0.098854184,0.076075174,0.12701866,0.038792055,0.075498044,0.26477584,0.06773984,0.015717817,0.051010948
0.17385787,0.09077829,0.08630172,0.1282555,0.038591523,0.07354809,0.26913798,0.07456611,0.016313002,0.048649963
0.16891497,0.08252117,0.1019151,0.13597232,0.039322425,0.066522695,0.26027444,0.08319195,0.016668297,0.044696644
0.16049103,0.09256375,0.09411521,0.13536878,0.037188996,0.073113196,0.26243928,0.078261055,0.016990883,0.049467858
0.16303518,0.09023758,0.09489943,0.1328541,0.037304092,0.073090814,0.2639356,0.07994983,0.017004428,0.047688995
0.17811407,0.084777236,0.09358136,0.1314194,0.039418317,0.06842599,0.26438376,0.07851524,0.01616254,0.04520209
0.17468584,0.0818149,0.098082446,0.13497725,0.040038776,0.0681756,0.25948688,0.0819713,0.016674526,0.044092525
0.05339545,0.14430384,0.17910959,0.1088607,0.08622987,0.02579381,0.2208336,0.04631678,0.044316426,0.0908399
0.055484153,0.14155,0.18045898,0.110206574,0.0978159,0.024626117,0.21852395,0.048013877,0.046568196,0.07675224
0.053763155,0.14317733,0.19002454,0.11920415,0.087592095,0.0254077,0.20736578,0.04825639,0.041760482,0.08344827
0.05448165,0.1378417,0.17463364,0.11248172,0.11337884,0.024655858,0.21603478,0.05073192,0.0478332,0.067926675
0.05776874,0.11119114,0.1759193,0.096169755,0.12774333,0.02608625,0.2263023,0.05688656,0.061763693,0.06016897
0.05085946,0.12671062,0.20957966,0.101226345,0.09593413,0.024236586,0.2015967,0.04792003,0.04916426,0.09277215
