Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,0.30527472,0.053442713,3.5146375e-14,0.0643638,0.08774521,0.10513735,0.020372722,2.4203998e-06,6.530061e-07,0.3636604,0.00081586535,0.24582794,1.7605812e-15,0.16104937,0.00027581924,0.14071377,0.00034165525,0.010525101,2.3528939e-09,0.44045055,3.714727e-09,0.38174275,1.7229898e-21,0.34977552,1.2866648e-10,0.027313937,0.0036375204,5.1505186e-08,4.7208217e-16,0.23753023,4.7529296e-11,0.086555414,1.1115564e-24,0.082485884,1.05928775e-13,0.25938076,1.03032635e-05,1.5854141e-11,4.432442e-18,0.57156765,7.5598186e-06,6.2529395e-08,0.39336944,6.418939e-08,0.3432879,1.7676257e-12,0.0060720933,0.0033456238,0.25297663,0.0009406382,4.8091038e-06,0.042231362,1.907263e-26,0.04189546,1.2505696e-12,0.52250475,0.027795533,2.6967462e-14,3.300889e-19,0.3655681,0.004789758,2.7051447e-08,2.0513135e-06,3.4007478e-08,0.08655024,4.9554496e-06,0.0027861174,7.2368476e-07,0.62348366,0.2823824,9.226626e-05,7.174939e-05,2.0920506e-20,3.78876e-05,2.5578775e-08,0.045815177,0.22561732,1.1951571e-11,1.6887883e-11,0.72836554,8.755687e-09,0.24014603,2.1753463e-32,0.24185753,1.695642e-17,0.006503089,0.00022594862,7.8732607e-19,9.900311e-22,0.51126736,9.043228e-05,7.649961e-11,3.947071e-05,9.7024194e-11,0.09831937,1.0391269e-09,0.00060715247,2.544377e-07,0.3911559,0.5097875,0.28258947,5.0077526e-13,0.00034308384,1.7286875e-12,0.15396436,1.4655684e-12,1.6930079e-06,3.9965308e-08,0.048479203,0.51462215,0.130571,1.5599566e-10,3.3272215e-12,1.1289736e-10,3.0532585e-05,8.9359355e-09,0.070308916,5.39277e-12,0.011947472,0.7871421,0.032049093,0.06701062,3.4685614e-37,0.07669386,3.7877854e-25,0.3728026,0.10030985,6.0090453e-15,6.054995e-23,0.35113397,3.5637855e-05,4.5208377e-20,0.25426975,4.7867375e-20,0.27345467,3.1555115e-20,1.45081565e-08,7.4993864e-08,0.42168838,0.0505515,0.11377015,0.17617117,0.0,0.17158544,3.1830022e-28,0.45313612,0.007903241,1.573035e-19,1.298749e-28,0.07743401,0.0013860681,0.040309545,0.0,0.038803924,5.0579464e-30,0.57403064,0.04200573,3.1543014e-20,1.4642313e-27,0.30346403,0.056335367,0.4334471,0.0,0.46754175,1.051088e-31,0.001475938,0.00015502749,3.7538514e-24,8.327941e-30,0.041044857,0.058562603,0.018238649,1.3503539e-33,0.027239857,2.4786455e-18,0.18283868,0.28668708,9.97621e-17,5.085919e-14,0.42643312,0.02944736,0.16163799,0.0,0.15838076,2.3805363e-34,0.42217314,0.027588412,5.2506767e-26,1.780336e-27,0.20077229,0.159575,1.9490663e-12,1.8479994e-07,1.4313846e-12,0.023661142,5.9119593e-12,0.0021723444,1.583675e-10,0.53281176,0.28177962,1.3466254e-06,0.19441004,0.0,0.1928085,0.0,0.00030522243,0.14516467,9.902808e-32,7.566228e-33,0.46731022,1.6142525e-06,0.2102705,0.0,0.20972137,0.0,5.3857366e-11,0.009531025,1.5862528e-37,0.0,0.57047546,0.18269046,0.18692155,0.0,0.18689375,0.0,6.672333e-06,0.0001368101,0.0,0.0,0.44335076,0.08310436,1.2710977e-15,2.2315637e-05,1.5809895e-15,0.38585114,1.3023036e-15,0.0011349434,7.975976e-12,0.5026193,0.027267884,0.026422475,0.31237066,0.0,0.31302795,0.0,0.00013229575,1.2257493e-09,0.0,0.0,0.34804654,0.16506447,0.18674043,0.0,0.19057724,0.0,2.2771885e-06,9.651876e-14,0.0,0.0,0.45761552,0.21018289,0.061038215,0.0,0.059457216,0.0,0.00012869308,1.1396282e-11,0.0,0.0,0.66919297,0.11977154,0.07293855,0.0,0.07286165,0.0,0.17855133,2.3031882e-08,0.0,0.0,0.5558769,0.012271303,0.16212936,0.0,0.16336168,0.0,0.074311934,1.6721226e-10,0.0,0.0,0.5879257,0.02544931,0.00041683097,5.2836853e-28,0.0010789442,7.318937e-18,1.6520393e-14,0.008281618,6.728442e-25,2.1566876e-07,0.96477306,0.08085159,0.12568867,0.0,0.12570666,0.0,0.029732013,6.337858e-08,0.0,0.0,0.638021,0.0014191732,1.02870934e-10,5.5691886e-20,6.9830954e-11,4.0933054e-07,8.73261e-18,1.3673784e-05,1.6486663e-23,0.14262626,0.8559404,0.0010806241,0.12407116,0.0,0.12267575,0.0,1.4920945e-05,3.511951e-06,0.0,5.902871e-23,0.75215405,1.2451227e-07,0.012528873,0.0,0.012254012,0.0,0.00076243165,0.017762817,0.0,1.0034323e-27,0.95669174,6.532982e-10,0.13102183,0.0,0.13047768,0.0,0.23169613,0.00025740574,0.0,0.0,0.506547,2.0553934e-12,0.0012893233,0.0,0.0012732721,0.0,0.13303462,0.22680724,0.0,0.0,0.63759553,3.6176785e-13,0.13693711,0.0,0.13665792,0.0,0.12940092,0.0042026252,0.0,0.0,0.59280145,6.0470137e-18,0.08524442,0.0,0.08499861,0.0,0.08350847,0.11100867,0.0,0.0,0.63523984,4.1636263e-09,2.4295594e-15,1.8747681e-17,2.2476095e-15,0.0019602773,5.505713e-24,0.0242738,8.418499e-15,0.39259705,0.58116895,1.1260639e-12,0.24317525,0.0,0.24271096,0.0,1.0096813e-06,0.041444298,1.8636589e-37,5.862384e-38,0.47266847,4.6369666e-12,0.13993913,0.0,0.13806577,0.0,0.14836444,0.10500206,6.3238726e-36,5.210791e-37,0.4686286,2.9920036e-21,0.09688899,0.0,0.09705119,0.0,0.24835747,0.009936175,0.0,0.0,0.5477662,1.9458792e-28,0.27911907,0.0,0.279828,0.0,0.00094126665,0.009467625,0.0,0.0,0.43064404,6.3393702e-27,0.20073931,0.0,0.21433656,0.0,0.089904524,0.0049689277,0.0,0.0,0.49005073,6.450999e-24,0.2741338,0.0,0.2706668,0.0,0.11694935,0.0015456214,0.0,0.0,0.33670446,6.905663e-22,0.12849031,0.0,0.12891893,0.0,0.0015551819,0.14138652,0.0,0.0,0.5996491,1.7307613e-07,2.8874926e-19,1.2699828e-13,4.870073e-19,0.6606975,2.6445256e-31,0.00018502136,9.401815e-06,0.31257036,0.026537508,4.5160376e-22,0.10982297,0.0,0.11001711,0.0,0.25979146,0.040943086,1.1123747e-36,0.0,0.4794254,2.8291754e-29,0.12438799,0.0,0.12434056,0.0,0.29495376,8.280673e-09,2.474306e-36,0.0,0.45631775,4.2103143e-24,0.23890069,0.0,0.23848046,0.0,0.0012468038,0.00040136985,9.12377e-32,0.0,0.5209707,5.131624e-19,0.018763838,0.0,0.030373178,0.0,1.9735365e-08,0.19327231,7.5701325e-15,0.0,0.75759065,6.308564e-25,0.2916673,0.0,0.2876146,0.0,0.00026934364,0.0013552604,1.7487555e-23,0.0,0.41909346,1.7313337e-15,3.2121437e-21,1.3226066e-38,5.810187e-21,4.704791e-18,3.141644e-33,0.0006754742,0.50838965,0.02712517,0.46380964,1.13326314e-23,0.14702173,0.0,0.14627434,0.0,5.8473245e-07,0.06986918,1.4020247e-19,0.0,0.6368342,5.8757215e-25,0.0,2.7988675e-15,0.0,1.944201e-06,0.0,3.4341727e-19,1.1370684e-09,0.9999981,7.51504e-12,3.4726738e-29,0.0,2.1995015e-11,0.0,0.037030365,0.0,1.5631618e-22,1.5716557e-10,0.96296966,1.9679224e-12,2.52856e-28,0.0,5.555188e-06,0.0,0.10906508,0.0,1.1155468e-19,0.09661931,0.79395705,0.00035300458,2.3711274e-19,0.13383956,0.0,0.14173587,0.0,0.046008226,0.10036977,1.6911739e-09,0.0,0.57804656,8.569901e-27,7.0501145e-25,0.0,3.4371987e-24,0.0,3.6885817e-28,2.1855845e-08,0.9989747,1.5222073e-32,0.0010253859,1.2270201e-22,0.32239103,0.0,0.3176387,0.0,5.0732284e-05,0.061454106,0.0035214662,0.0,0.294944,3.0091327e-18,0.0049017565,0.0,0.0067536137,0.0,0.0023783504,0.00019051686,0.48515895,0.0,0.50061685,2.4029781e-20,0.022067955,0.0,0.021890251,0.0,1.3208755e-06,0.0033378627,0.56242037,0.0,0.39028224,1.68834e-28,3.103624e-15,0.0,7.617957e-15,0.0,1.5618413e-12,3.0539066e-10,0.56525934,0.0,0.43474063
,,,,,,,,,,,,,,,,,0.3251022,0.05614073,3.442875e-14,0.066724755,0.08845891,0.09434506,0.020137375,2.56649e-06,6.245248e-07,0.34908774,0.005881391,0.07716286,2.5023908e-11,0.33896285,0.16239887,0.0007021953,0.0026338012,0.1829854,2.6247362e-06,0.22926994,3.7126235e-09,0.38162774,1.7206385e-21,0.34961712,1.283885e-10,0.027345207,0.00363436,5.149016e-08,4.718158e-16,0.23777547,4.682177e-11,0.08645293,1.1030527e-24,0.08281712,1.04324034e-13,0.2614567,1.03009e-05,1.5893096e-11,4.4218495e-18,0.5692629,7.849349e-06,7.925108e-08,0.37243542,8.184035e-08,0.34916902,1.9905286e-12,0.0070297564,0.0037139528,0.26643074,0.001213102,5.1662996e-06,0.04323246,2.0689648e-26,0.04277147,1.4230374e-12,0.50559133,0.030122833,2.8022164e-14,3.5720962e-19,0.37827674,0.004792987,2.7080269e-08,2.0499651e-06,3.4078987e-08,0.08661841,4.959631e-06,0.0027904024,7.2426093e-07,0.62302274,0.28276762,7.233881e-05,1.7390708e-09,7.541788e-08,2.3110025e-09,0.0070688636,6.0197285e-06,0.026127186,2.9751928e-07,0.5732019,0.3935233,7.813717e-09,0.25065345,2.1343792e-32,0.24863385,1.4900651e-17,0.006973313,0.00022411939,7.8642284e-19,9.187924e-22,0.49351522,0.00012830162,1.1672684e-10,1.2232047e-05,1.7669236e-10,0.08041675,2.415947e-09,0.001048905,1.4323464e-07,0.36672828,0.55166537,0.0013428573,0.15283668,5.1157376e-36,0.16837154,1.2988448e-22,0.09216524,0.0017749197,4.089534e-18,3.017722e-26,0.58350873,0.13675329,1.4848581e-10,4.2167515e-12,1.03547164e-10,3.4670964e-05,8.3372225e-09,0.07360168,5.882587e-12,0.014121324,0.775489,0.03195325,0.066875435,3.4820989e-37,0.07673795,3.8019307e-25,0.37279567,0.1009527,6.0102743e-15,6.115235e-23,0.35068503,2.6232512e-05,2.931392e-20,0.28411338,2.8603747e-20,0.26286757,1.9782047e-20,9.017395e-09,6.618646e-08,0.41858876,0.034404006,0.15293956,2.4896623e-08,7.7812e-10,1.3372288e-08,0.0049334615,1.1953176e-10,0.033625856,1.9523329e-08,0.0028177442,0.80568326,0.0004205346,5.671631e-15,2.0456e-05,7.6380146e-15,0.3621578,2.8160917e-15,0.08611589,2.5147934e-08,0.5048647,0.046420608,0.057373296,0.43160135,0.0,0.4658817,1.1988223e-31,0.0015273828,0.0001614342,4.285587e-24,9.579829e-30,0.043454878,0.037549727,0.029690798,2.9967716e-35,0.04058932,1.7404303e-19,0.32718256,0.2183142,2.1842235e-17,6.591773e-15,0.3466735,0.029442716,0.16162978,0.0,0.15840112,2.3791765e-34,0.42218953,0.027587797,5.249359e-26,1.779726e-27,0.20074905,0.15958981,1.9494037e-12,1.8475437e-07,1.4315122e-12,0.023657653,5.912982e-12,0.0021725544,1.5834656e-10,0.5328084,0.2817714,1.3469133e-06,0.19441749,0.0,0.19280632,0.0,0.0003051852,0.14516827,9.904432e-32,7.56799e-33,0.46730137,1.6142525e-06,0.2102705,0.0,0.20972137,0.0,5.3857366e-11,0.009531025,1.5862528e-37,0.0,0.57047546,0.18269046,0.18692155,0.0,0.18689375,0.0,6.672333e-06,0.0001368101,0.0,0.0,0.44335076,0.6774172,3.132552e-13,2.3408698e-07,4.2422167e-13,0.04150534,3.974094e-14,0.045117263,1.882782e-12,0.05562149,0.18033847,0.026422475,0.31237066,0.0,0.31302795,0.0,0.00013229575,1.2257493e-09,0.0,0.0,0.34804654,0.16236024,0.18644722,0.0,0.19100635,0.0,2.3124971e-06,9.7432e-14,0.0,0.0,0.46018392,0.3426112,3.147695e-10,1.8441283e-09,5.17915e-10,9.70893e-05,1.8332071e-17,9.772498e-07,4.7990816e-15,0.12875125,0.5285395,0.119760744,0.07296147,0.0,0.072891355,0.0,0.17862432,2.3027258e-08,0.0,0.0,0.5557621,0.012272689,0.16217053,0.0,0.1634225,0.0,0.07429808,1.672152e-10,0.0,0.0,0.5878362,2.9041603e-06,0.18493034,0.0,0.1845403,0.0,1.4969833e-05,1.07102195e-10,0.0,0.0,0.63051146,0.08085159,0.12568867,0.0,0.12570666,0.0,0.029732013,6.337858e-08,0.0,0.0,0.638021,8.422882e-05,3.1678517e-14,5.542788e-15,3.236376e-14,0.00065829384,1.3966608e-21,1.9829048e-07,1.1082518e-21,0.9407721,0.058485188,0.001082727,0.12307261,0.0,0.12224861,0.0,1.492588e-05,3.5416926e-06,0.0,6.2502396e-23,0.7535776,1.2589629e-07,0.0124825435,0.0,0.0121656945,0.0,0.00075274124,0.017853085,0.0,1.1041456e-27,0.95674586,6.532982e-10,0.13102183,0.0,0.13047768,0.0,0.23169613,0.00025740574,0.0,0.0,0.506547,2.0553934e-12,0.0012893233,0.0,0.0012732721,0.0,0.13303462,0.22680724,0.0,0.0,0.63759553,3.6169998e-13,0.13697724,0.0,0.13669147,0.0,0.1294423,0.0042021573,0.0,0.0,0.59268683,6.0470137e-18,0.08524442,0.0,0.08499861,0.0,0.08350847,0.11100867,0.0,0.0,0.63523984,3.9932253e-09,1.6989534e-15,2.927764e-17,1.6258222e-15,0.002560976,4.508325e-24,0.019959446,1.01680495e-14,0.4418126,0.53566706,1.1249541e-12,0.24322584,0.0,0.2426661,0.0,1.0106236e-06,0.041435845,1.8574241e-37,5.833863e-38,0.47267124,4.6376613e-12,0.13993289,0.0,0.13807015,0.0,0.14835158,0.105003774,6.326172e-36,5.2129236e-37,0.4686416,2.9950627e-21,0.09686512,0.0,0.097008586,0.0,0.24814428,0.009940151,0.0,0.0,0.5480418,1.9459733e-28,0.2791246,0.0,0.27984318,0.0,0.0009411829,0.009467198,0.0,0.0,0.43062377,7.371451e-27,0.19223233,0.0,0.2109983,0.0,0.08063126,0.005257031,0.0,0.0,0.5108811,6.450498e-24,0.27414072,0.0,0.27065197,0.0,0.11695788,0.0015454395,0.0,0.0,0.336704,6.905663e-22,0.12849031,0.0,0.12891893,0.0,0.0015551819,0.14138652,0.0,0.0,0.5996491,2.5555403e-07,6.7736145e-19,8.077742e-14,1.1630764e-18,0.6427883,6.4817088e-31,0.0003569185,1.1728549e-05,0.31255618,0.044286627,5.038459e-09,4.158932e-18,1.2592865e-17,5.8577457e-18,0.039532833,8.4067095e-29,0.008061355,0.0043838862,0.711554,0.2364679,2.8291754e-29,0.12438799,0.0,0.12434056,0.0,0.29495376,8.280673e-09,2.474306e-36,0.0,0.45631775,4.2103143e-24,0.23890069,0.0,0.23848046,0.0,0.0012468038,0.00040136985,9.12377e-32,0.0,0.5209707,1.219831e-25,0.48523068,0.0,0.47417754,0.0,2.351929e-05,0.00013572417,4.44398e-27,0.0,0.040432554,1.4383822e-12,1.7280453e-19,1.2696467e-30,1.9649862e-19,2.2524127e-11,2.4307839e-30,9.6226075e-05,0.8890314,0.105746344,0.0051260362,1.5396396e-25,0.06091067,0.0,0.06079483,0.0,9.509089e-06,0.0006856677,2.1178752e-21,0.0,0.87759936,1.13326314e-23,0.14702173,0.0,0.14627434,0.0,5.8473245e-07,0.06986918,1.4020247e-19,0.0,0.6368342,1.0814522e-25,0.20929179,0.0,0.20907235,0.0,1.0721904e-12,0.16670704,7.401016e-19,0.0,0.41492882,8.6154406e-29,0.0,8.9918557e-13,0.0,0.0073025743,0.0,1.5896346e-21,9.82581e-10,0.9926974,1.24838195e-11,8.304722e-25,0.20378415,0.0,0.19333424,0.0,9.9129475e-06,0.004738769,1.2532904e-13,0.0,0.5981329,2.4010197e-19,0.12565205,0.0,0.13335648,0.0,0.043196682,0.10249438,1.8070369e-09,0.0,0.59530044,1.2512196e-21,0.0001239066,0.0,0.00011599302,0.0,0.17079955,0.24056111,2.1534686e-06,0.0,0.5883973,1.2270201e-22,0.32239103,0.0,0.3176387,0.0,5.0732284e-05,0.061454106,0.0035214662,0.0,0.294944,6.141481e-18,0.08244764,0.0,0.08224095,0.0,0.046744324,0.00024974826,0.30077952,0.0,0.48753783,2.3953614e-20,0.020951487,0.0,0.020828964,0.0,1.2347132e-06,0.0033139507,0.56648946,0.0,0.38841498,1.6382191e-28,2.6968254e-15,0.0,6.662395e-15,0.0,1.3065215e-12,2.8989902e-10,0.5744195,0.0,0.4255805
