y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.020809814,0.047372155,0.35837993,0.037727337,0.055475265,0.043113623,0.09941737,0.044607397,0.20215929,0.09093787
0.020844419,0.047622737,0.36435083,0.038583145,0.055535845,0.043403514,0.10044663,0.044639703,0.19427302,0.0903002
0.020726133,0.04759589,0.3622437,0.03811536,0.053636275,0.041938752,0.09783281,0.0453101,0.19856793,0.09403306
0.021285204,0.046200078,0.35863796,0.03888303,0.053661708,0.042970054,0.09613729,0.042584863,0.21313731,0.08650252
0.021601003,0.04436945,0.36292326,0.038119875,0.054182597,0.043480624,0.09907194,0.040619284,0.21327473,0.08235731
0.021418052,0.04531243,0.3627365,0.038059074,0.053775765,0.042697404,0.09779383,0.041526258,0.21203972,0.08464097
0.02193929,0.04582282,0.35375938,0.03974932,0.053612813,0.043195486,0.09590488,0.04175147,0.22196646,0.08229804
0.020542048,0.047298856,0.36072716,0.035786416,0.053398505,0.040998057,0.102008276,0.046362244,0.19619857,0.096679814
0.021550875,0.04489315,0.3656706,0.036971107,0.054158308,0.0421204,0.100377396,0.04151433,0.20726028,0.08548358
0.02064786,0.045641717,0.36959657,0.03534124,0.05386684,0.04114906,0.10322296,0.04473334,0.18950263,0.096297786
0.019630332,0.053445432,0.35063517,0.039428838,0.055810094,0.044312436,0.09963567,0.053590532,0.17303285,0.11047864
0.02066662,0.047512352,0.3635411,0.03799807,0.054475516,0.042660438,0.10036883,0.046093512,0.19028986,0.09639375
0.019809144,0.051887102,0.34946358,0.037642945,0.05516187,0.043419458,0.10210338,0.053756844,0.17292503,0.11383058
0.019629879,0.05285611,0.3522695,0.039126266,0.05533764,0.043839727,0.09992967,0.053486485,0.1723059,0.11121871
0.020110415,0.048346724,0.36464712,0.037665226,0.05478166,0.042802595,0.10144823,0.04814742,0.17993803,0.10211257
0.020006118,0.051719137,0.35409462,0.040042438,0.055681247,0.044355396,0.09835079,0.050630517,0.18189585,0.103223816
0.019930813,0.051202115,0.35700038,0.04000798,0.056094576,0.04447808,0.09835286,0.050073564,0.17961748,0.103242144
0.020558503,0.050871935,0.3483926,0.039979506,0.05530991,0.04422725,0.096745096,0.04874294,0.19731213,0.09786017
0.021366678,0.04390235,0.37026417,0.03668749,0.05406574,0.04269703,0.10257218,0.041158367,0.20142804,0.08585799
0.021603346,0.04507111,0.36065167,0.037506238,0.052633487,0.04150992,0.09770961,0.042126127,0.21436708,0.08682133
0.02131862,0.046467684,0.3584332,0.038783994,0.05381595,0.043143444,0.09884592,0.043660644,0.20800684,0.0875238
0.020915588,0.046657283,0.36091134,0.037221182,0.054184243,0.04240836,0.10028902,0.044146094,0.20304696,0.09021995
0.020894859,0.04696537,0.36042583,0.037197683,0.053501997,0.04163458,0.09947574,0.044924483,0.2025152,0.09246421
0.0201003,0.05090449,0.3499941,0.038105562,0.05524206,0.04356964,0.10176652,0.050939664,0.18533318,0.1040445
0.019956721,0.050199628,0.35656455,0.03787949,0.055332568,0.043350853,0.101823024,0.050445855,0.17921259,0.105234765
0.019726133,0.051954437,0.3524166,0.038239807,0.055382982,0.043477755,0.1013346,0.05402398,0.1686608,0.114782885
0.019687593,0.05186572,0.3541478,0.039036363,0.0566071,0.04488345,0.10213616,0.053109568,0.16725226,0.11127394
0.020233152,0.050926156,0.35179847,0.03876833,0.05546368,0.043787383,0.100646615,0.05072762,0.1842253,0.103423275
0.019944774,0.04870237,0.36523616,0.0376648,0.05554068,0.043698516,0.103858314,0.048577785,0.17490871,0.10186784
0.02089333,0.046083454,0.37070602,0.03731933,0.055906087,0.043322515,0.102515586,0.04341511,0.18940894,0.0904296
0.058329053,0.09137589,0.057590723,0.04229544,0.020288922,0.12314058,0.13091098,0.11132994,0.047716387,0.31702214
0.06833511,0.08745295,0.070400245,0.06024788,0.021781763,0.20875703,0.15583757,0.0808618,0.046899732,0.19942595
0.06905625,0.07524371,0.08519042,0.07397521,0.024457652,0.27240598,0.17462699,0.056731198,0.0424532,0.12585938
0.06990187,0.06695252,0.08327281,0.07521875,0.024842521,0.297645,0.18014322,0.05234291,0.041224856,0.1084555
0.07355952,0.085241124,0.069869906,0.05578314,0.022192791,0.18498619,0.15556233,0.082013376,0.046218112,0.22457337
0.07785618,0.07615941,0.069166824,0.051552992,0.021445207,0.21219572,0.1679386,0.07561252,0.04573672,0.20233585
0.076279595,0.0663026,0.08120584,0.06813648,0.024133658,0.27469286,0.18469782,0.05492425,0.04197221,0.12765469
0.078008436,0.06635625,0.09280557,0.0610321,0.023838455,0.26801553,0.19004153,0.05148345,0.043480683,0.12493802
0.077278644,0.09255138,0.066131234,0.07111395,0.020641077,0.2138598,0.14570378,0.079892375,0.041790072,0.1910376
0.07473151,0.086333945,0.06634381,0.056086116,0.020809602,0.19110645,0.15297335,0.08405315,0.043348007,0.22421408
0.07190185,0.08907949,0.062310502,0.048868407,0.0202465,0.15659863,0.14177774,0.095105916,0.045009565,0.26910138
0.07937635,0.08585973,0.066213965,0.042891085,0.020821745,0.17851412,0.15615113,0.08907821,0.048849437,0.23224427
0.0849213,0.08997294,0.05834724,0.056961592,0.020075215,0.18093997,0.13747892,0.091376446,0.047389958,0.23253636
0.08442398,0.08520202,0.057822157,0.05500689,0.019668907,0.18356338,0.14627916,0.0889304,0.04400779,0.23509523
0.083533235,0.085498005,0.06354889,0.052823804,0.021215077,0.19395772,0.14745489,0.08633874,0.050574303,0.2150553
