y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.08044133,0.22482866,0.014677283,0.10805163,0.043031167,0.00045691038,0.44445905,0.045638278,0.00017809993,0.038237598
0.08577042,0.31314027,0.013990356,0.103112906,0.029266268,0.00083893974,0.37390277,0.023587093,0.00014001456,0.056250926
0.096055865,0.22590952,0.009820474,0.07302468,0.024353355,0.00044706726,0.5256787,0.015870681,9.1149406e-05,0.028748432
0.075776525,0.20070575,0.013953423,0.084825635,0.036556944,0.00024839403,0.52006376,0.04267887,0.0001567869,0.025033973
0.070698425,0.2723947,0.015467505,0.10982191,0.034741186,0.0006554327,0.3979429,0.047008317,0.00028500307,0.050984595
0.07430161,0.29551512,0.012570284,0.08752152,0.02424013,0.0005661239,0.44220656,0.020012083,0.0001324413,0.042934135
0.06693018,0.26107773,0.019238468,0.103140056,0.03497338,0.00032149535,0.44388768,0.03561019,0.00019718567,0.034623712
0.06950716,0.22687773,0.01854038,0.09751687,0.038537912,0.00029080262,0.4673138,0.05215858,0.00020576538,0.029051073
0.068741165,0.2656621,0.020286962,0.11562662,0.038427085,0.0003618454,0.41818276,0.034766022,0.00019304632,0.037752435
0.08436427,0.21032357,0.014608217,0.083509386,0.0253213,0.0003336666,0.53443813,0.02014015,0.00010790614,0.026853452
0.075545244,0.24295639,0.016686656,0.10574375,0.036888685,0.00034793423,0.45350024,0.03293505,0.00014957096,0.03524651
0.07829972,0.3004495,0.0140033625,0.10421966,0.027205305,0.00075980386,0.39846793,0.025749488,0.0001723534,0.050672922
0.08300593,0.27437827,0.01547412,0.104293965,0.02844004,0.00060504884,0.4204368,0.030972239,0.00018017218,0.042213365
0.07213885,0.27945217,0.016942669,0.11177944,0.033645682,0.00046597843,0.41143578,0.031704858,0.000181418,0.042253062
0.088425465,0.20397675,0.012133968,0.08948545,0.026183851,0.0004201944,0.5289879,0.021379346,0.0001472275,0.028859787
0.08176267,0.23329958,0.013485398,0.074797414,0.020985207,0.00038491684,0.5317578,0.01515915,9.615592e-05,0.028271744
0.09133103,0.19132818,0.010196717,0.07358308,0.024717497,0.0003736825,0.56248504,0.019145725,0.0001004773,0.026738575
0.09731602,0.2068963,0.010380422,0.09018456,0.02820691,0.0006983438,0.49580762,0.031100087,0.00015881646,0.039250936
0.1004079,0.1880841,0.0088296365,0.0793978,0.026619745,0.00054127653,0.54195607,0.022105327,0.00010591521,0.031952187
0.09929463,0.24891336,0.011406736,0.0900376,0.02541346,0.0007840459,0.46061692,0.02238182,0.00013988095,0.041011486
0.107004926,0.29928422,0.011200374,0.09574071,0.02548788,0.0013677024,0.39201236,0.0149183115,0.00014855227,0.052834954
0.086597934,0.27444384,0.013903803,0.11134286,0.02945393,0.00083445426,0.4047757,0.023863047,0.00016644494,0.054618046
0.09413844,0.2853195,0.010361722,0.11105835,0.031273223,0.0012037884,0.38028842,0.022134349,0.0001752098,0.06404707
0.0989816,0.24742496,0.009801024,0.09839809,0.029014664,0.0009837206,0.4425262,0.022509739,0.00014095745,0.05021906
0.09473509,0.26812297,0.0149615025,0.09953688,0.02591265,0.00091489643,0.4245518,0.020998653,0.0001480073,0.05011753
