y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.039101064,0.026173968,0.12066064,0.041911308,0.089946344,0.21708386,0.052264944,0.017336734,0.3525638,0.04295742
0.039202467,0.026380429,0.13294567,0.041593015,0.09243536,0.20749345,0.050349753,0.017218243,0.349951,0.04243064
0.040805582,0.026140556,0.13375613,0.042135485,0.09505429,0.20798169,0.05024601,0.016880961,0.34303555,0.043963734
0.040000204,0.026061634,0.13202773,0.040999696,0.09283238,0.20554703,0.05096083,0.017080514,0.3515903,0.042899653
0.042571794,0.025433535,0.12751997,0.03842475,0.09471596,0.19435154,0.052860674,0.01703691,0.3633487,0.04373615
0.03871855,0.02605259,0.12658605,0.040198438,0.0900178,0.20679778,0.051631887,0.01727198,0.36083776,0.0418872
0.04083637,0.025584595,0.12689559,0.04065035,0.09276706,0.20696919,0.05189415,0.016988896,0.35403138,0.043382455
0.040288083,0.025512138,0.12749591,0.04027098,0.0919386,0.20616026,0.05160079,0.016901126,0.35693035,0.042901702
0.043030053,0.025118377,0.1258052,0.040054142,0.09670774,0.20194736,0.0515053,0.016494287,0.35504943,0.044288054
0.040466,0.025759153,0.12513763,0.042030297,0.09302525,0.21414399,0.051226728,0.016649254,0.34769785,0.0438638
0.0436265,0.025412153,0.12756154,0.040644694,0.097542435,0.20214732,0.051821847,0.016612304,0.34980565,0.044825546
0.04339902,0.025895277,0.12033182,0.04305189,0.09815729,0.21478972,0.05161361,0.016629584,0.33979282,0.04633902
0.0425008,0.025658287,0.12055114,0.041620076,0.09589663,0.21056731,0.05191482,0.016733835,0.34983954,0.0447176
0.040039025,0.026153376,0.11985333,0.044193685,0.09264797,0.22529486,0.0510857,0.016557265,0.3403503,0.043824412
0.03952241,0.025964221,0.12253886,0.042552028,0.09126018,0.21872646,0.051358614,0.016801573,0.3480912,0.043184407
0.03783098,0.026602788,0.12412271,0.044381056,0.08884837,0.22775218,0.050889317,0.016880352,0.33993706,0.04275512
0.039177213,0.026270894,0.12870881,0.043233044,0.091114536,0.21878725,0.05103677,0.016999654,0.34116474,0.04350711
0.03983993,0.026035277,0.13090685,0.041965578,0.092177354,0.21086669,0.051058307,0.01710613,0.34703666,0.043007266
0.0397111,0.026100263,0.13034083,0.04292716,0.09235292,0.21569498,0.050609227,0.016896015,0.34190717,0.04346036
0.039231222,0.025992205,0.13017502,0.04189277,0.09135919,0.21229549,0.050823715,0.016970254,0.34845385,0.042806316
0.04144417,0.025311485,0.12753038,0.04167178,0.09449006,0.21116833,0.050975047,0.016418708,0.34668577,0.044304226
0.04203026,0.025238713,0.12724559,0.041680355,0.095153205,0.210506,0.051263012,0.016454697,0.34588683,0.0445413
0.041338522,0.025276251,0.1278194,0.041175198,0.09439507,0.20868829,0.050961483,0.016498776,0.35002556,0.043821387
0.041649308,0.025622662,0.1266367,0.043562695,0.09516603,0.21863708,0.05078021,0.016295992,0.33658984,0.04505947
0.041131932,0.026005568,0.13109945,0.04159774,0.094427034,0.20716758,0.05126771,0.016968671,0.34638965,0.043944713
0.038441833,0.026569407,0.13236465,0.043064013,0.090878345,0.21597998,0.050355114,0.017139167,0.3423673,0.042840183
0.03933304,0.026327167,0.13387592,0.04251968,0.092931055,0.21138394,0.0498489,0.016937904,0.34386182,0.042980615
0.039388765,0.026421541,0.1361299,0.041970823,0.09345217,0.20710787,0.04966235,0.017025612,0.34617683,0.04266424
0.039747417,0.026436009,0.13180949,0.042256903,0.09363352,0.21008213,0.050250318,0.017012354,0.3454854,0.043286406
0.042590685,0.025937596,0.1341346,0.039778244,0.09606499,0.19562384,0.05193624,0.016995214,0.35311463,0.043824013
