y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.021098558,0.01039179,0.036416713,0.009910024,0.39413273,0.43700805,0.004851197,0.0115891,0.019315675,0.055286136
0.01831697,0.021348171,0.029524097,0.008290256,0.3979435,0.42864862,0.00742349,0.01514854,0.013374696,0.059981737
0.024391374,0.012347436,0.040546868,0.011552611,0.39631218,0.38941047,0.005625232,0.019371886,0.023319475,0.077122465
0.01773195,0.008652298,0.041978113,0.010151361,0.38614097,0.44767913,0.004676351,0.012972228,0.01832617,0.051691324
0.019756552,0.022382474,0.054626577,0.014493559,0.33884528,0.39669418,0.007305604,0.028308185,0.020928381,0.096659206
0.0410477,0.03200676,0.051741514,0.014060375,0.20721245,0.47282586,0.008023553,0.027283145,0.058133505,0.08766513
0.025909571,0.021980727,0.07812486,0.016301911,0.25469124,0.41713506,0.008981643,0.034396745,0.034032464,0.10844571
0.04254494,0.016870877,0.08800803,0.0193245,0.2302466,0.39815384,0.0076071774,0.03510417,0.05996809,0.10217176
0.046166275,0.053479582,0.063674726,0.022265222,0.18297303,0.3448953,0.012708211,0.06519842,0.060092624,0.14854658
0.036644407,0.024265694,0.06555403,0.019510273,0.3136641,0.34271914,0.010071836,0.036223944,0.03756139,0.11378523
0.036475323,0.0231104,0.102355056,0.02684924,0.22082767,0.34853974,0.009244914,0.059845172,0.03334419,0.13940825
0.03316668,0.02711206,0.061043892,0.015317436,0.28690985,0.40335372,0.00845664,0.03003523,0.03793365,0.09667085
0.039389763,0.01750002,0.076576285,0.017139524,0.22411737,0.4414528,0.007459291,0.028295338,0.058320664,0.089748956
0.02605551,0.01246353,0.05791753,0.01149199,0.3310217,0.45308658,0.0059223333,0.017138066,0.020374425,0.0645283
0.027016427,0.0222993,0.05470396,0.013865557,0.29921767,0.415318,0.008578011,0.02737138,0.027357072,0.10427269
0.037010264,0.014069734,0.08382785,0.020587353,0.26333988,0.36741427,0.009620935,0.037200376,0.05351986,0.11340949
0.030040614,0.016301082,0.10721836,0.036572956,0.26150692,0.29062432,0.01247325,0.0599455,0.040959924,0.14435701
0.028118568,0.010892238,0.069817394,0.015637234,0.34029698,0.41006407,0.0074255657,0.021527229,0.023995461,0.072225295
0.03167474,0.0142973885,0.08959987,0.020929446,0.28518674,0.37410572,0.011154029,0.03266837,0.04187075,0.09851289
0.040209867,0.02320542,0.051577624,0.01716156,0.23949851,0.4246322,0.008943266,0.032536317,0.048413143,0.113822185
0.02883315,0.025066584,0.05537448,0.01845737,0.35515356,0.33607453,0.009644264,0.032881748,0.017929899,0.12058436
0.024733312,0.016904505,0.070928834,0.018103654,0.3527944,0.3598729,0.010587649,0.028245024,0.024887607,0.09294207
0.033914298,0.019458752,0.0518914,0.015060604,0.32442608,0.38451293,0.0077662743,0.028467067,0.027222699,0.10727982
0.04938215,0.015134633,0.08581803,0.02479517,0.21149918,0.37985632,0.0076504922,0.037984148,0.06703234,0.1208475
0.02367497,0.019814849,0.070210814,0.018316075,0.3377532,0.36683387,0.011861049,0.028695134,0.02300714,0.09983291
0.030328872,0.014668571,0.060015626,0.016248083,0.32469845,0.39681777,0.008533763,0.0255398,0.028851092,0.09429793
0.016124923,0.019468348,0.064957194,0.016087357,0.3304029,0.38800362,0.007354747,0.031887237,0.014783962,0.110929646
0.015355271,0.014008247,0.046295237,0.011358715,0.45804137,0.3349436,0.007564908,0.02134627,0.013033858,0.07805254
0.0171642,0.007077985,0.046225123,0.009497762,0.43734017,0.39285576,0.005757907,0.012631502,0.018912392,0.05253718
0.020367738,0.0070886305,0.04920214,0.010051256,0.39394274,0.42357203,0.0048780604,0.012688112,0.023101503,0.055107687
0.010732442,0.048446674,0.27092412,0.035042424,0.04366485,0.19453284,0.015836729,0.052492384,0.2795822,0.048745286
0.012289211,0.047714032,0.26760283,0.03326024,0.04207114,0.23016304,0.011063555,0.039476294,0.2764001,0.039959595
0.012496392,0.0463605,0.27635354,0.08262408,0.054992307,0.22766605,0.0101047335,0.023419298,0.24458097,0.021402072
0.030047674,0.037606876,0.3399948,0.06549542,0.042433213,0.1197233,0.010881627,0.02269712,0.31402078,0.01709915
0.046662103,0.048991203,0.40943366,0.029010644,0.02892981,0.14139472,0.0078823045,0.021128776,0.24877259,0.017794183
0.016949667,0.028140975,0.31655172,0.02859756,0.036044724,0.23883443,0.005379793,0.043986432,0.24532504,0.04018967
0.012634259,0.024042003,0.27380118,0.026184747,0.033192974,0.23554523,0.0069115404,0.06263126,0.27099282,0.05406396
0.0076054265,0.07423351,0.31759152,0.07534525,0.0741315,0.19662955,0.007764899,0.03256895,0.18904002,0.02508945
0.024189753,0.037069894,0.25776345,0.03387453,0.051214937,0.24360767,0.0056916103,0.045843855,0.2521885,0.048555832
0.031567235,0.042930696,0.293458,0.03472177,0.039134547,0.21043794,0.0053314595,0.051235817,0.2340539,0.057128597
0.025777426,0.070654914,0.35578573,0.052642822,0.114588894,0.12929928,0.007246692,0.03032567,0.19068684,0.02299174
0.030292893,0.04097067,0.24559806,0.06611767,0.03507764,0.08139828,0.013356866,0.04360792,0.41265413,0.030925823
0.019289352,0.045088097,0.34211564,0.031840153,0.033491462,0.1620483,0.0076116705,0.056569017,0.24304183,0.058904424
0.016552292,0.037911076,0.2469351,0.026313487,0.06831999,0.31664404,0.0050818035,0.05731496,0.14989586,0.0750314
0.008970281,0.06527283,0.27155748,0.09648476,0.12570381,0.1609079,0.009798738,0.034409244,0.1968658,0.030029176
0.01642228,0.038674865,0.30845988,0.039914884,0.061829533,0.18561515,0.010115403,0.051932666,0.239717,0.047318377
0.020197244,0.058383852,0.40589714,0.050086915,0.10140201,0.059460662,0.0040663094,0.030492587,0.24720259,0.022810712
0.03841969,0.053921863,0.3525542,0.059869714,0.044784904,0.11380858,0.007969191,0.045859158,0.24211477,0.040697914
0.028675985,0.053844657,0.36249098,0.028629994,0.050101813,0.1693328,0.004600274,0.051703136,0.17192252,0.07869794
0.024796799,0.04045729,0.3765689,0.03411617,0.04815383,0.15517552,0.006088211,0.055106565,0.20101361,0.05852302
0.008290548,0.06662217,0.3167775,0.08712479,0.10350831,0.10968022,0.0050971867,0.034846555,0.24706317,0.02098952
0.029623048,0.05178161,0.35427177,0.063586876,0.038417455,0.09123656,0.009454495,0.043971125,0.28592595,0.031731095
0.019089513,0.04741194,0.23488913,0.044213828,0.06204845,0.17063116,0.011035572,0.056230437,0.29623035,0.05821966
0.014378225,0.040890396,0.28462467,0.031922705,0.04439756,0.20451899,0.005708479,0.069610246,0.22553384,0.07841492
0.013639374,0.05233719,0.36461943,0.041948922,0.052999705,0.14778858,0.004603998,0.053113334,0.2257946,0.04315494
0.02608028,0.048517138,0.30934644,0.05028358,0.06003766,0.16833606,0.009983573,0.034499276,0.25718653,0.035729457
0.024588713,0.0469749,0.282296,0.07239788,0.07036386,0.069632046,0.0076065697,0.03819638,0.36782494,0.020118738
0.03180002,0.03326826,0.36080033,0.04683423,0.060838297,0.16102892,0.005243739,0.028917953,0.24588074,0.025387537
0.03378546,0.04197275,0.4238959,0.058014587,0.0898349,0.083337225,0.0068646874,0.013548081,0.23912479,0.009621634
0.05988459,0.027729657,0.4083727,0.04768885,0.025532419,0.09484759,0.005756227,0.021688206,0.292111,0.016388737
0.07351198,0.06946935,0.11623068,0.02917375,0.05107442,0.06663431,0.006840247,0.10454762,0.17561634,0.3069013
0.0361928,0.03084543,0.07638489,0.02072998,0.02973549,0.041920777,0.0043008374,0.06318676,0.22285981,0.4738433
0.052296005,0.031873196,0.08674093,0.023860535,0.031652093,0.055321336,0.008316239,0.09460903,0.17831479,0.43701586
0.04495904,0.07728889,0.09740132,0.01672482,0.04097079,0.07248043,0.00686287,0.09923167,0.12143604,0.4226441
0.04166579,0.042980276,0.100676425,0.012491479,0.027062807,0.06371816,0.0053859972,0.07419963,0.16839352,0.46342587
0.06310093,0.08586483,0.1495059,0.018911162,0.029487548,0.075207494,0.0055713574,0.109183334,0.14674185,0.31642568
0.05891716,0.035815094,0.1784999,0.014040489,0.019621843,0.06942022,0.0055531966,0.070711635,0.2257567,0.32166374
0.043249495,0.041668255,0.10530619,0.031219693,0.026190076,0.09795678,0.01240778,0.10865094,0.15690926,0.3764416
0.03229511,0.02756183,0.17676625,0.013961144,0.01181239,0.10955812,0.005286343,0.04980622,0.26303893,0.30991364
0.030270103,0.03180923,0.11835996,0.020142235,0.020581383,0.13603248,0.01689292,0.1091118,0.16669022,0.35010973
0.022287177,0.033905126,0.1372218,0.015967634,0.014274852,0.18204363,0.0059676706,0.06070739,0.1879321,0.33969265
0.04661743,0.052636787,0.22501542,0.013422715,0.013894729,0.09238124,0.0064983633,0.07095394,0.19304809,0.28553125
0.049537826,0.073593065,0.18455057,0.032144032,0.02735927,0.09745384,0.014184127,0.11528433,0.13562803,0.27026486
0.040869877,0.044577714,0.20306621,0.025573537,0.016503382,0.09828263,0.011963336,0.08437052,0.2073784,0.26741433
0.10405452,0.06367086,0.13375884,0.01137115,0.021887137,0.10568054,0.0030120797,0.06273089,0.13684925,0.3569847
0.11645383,0.051926803,0.114765294,0.011429062,0.040583383,0.11689196,0.009314279,0.065575525,0.050876845,0.42218307
0.12537543,0.0752322,0.046267416,0.023107894,0.03347524,0.2272821,0.0054376726,0.049365476,0.04431048,0.37014613
0.17272705,0.101231754,0.051387414,0.036745932,0.04784329,0.12215798,0.007222881,0.13116689,0.03842362,0.29109323
0.120377995,0.062192548,0.05647971,0.014513564,0.028786307,0.11965781,0.009020236,0.09004169,0.047290757,0.45163938
0.10316655,0.12767467,0.034157153,0.029575935,0.050494954,0.17206822,0.008085686,0.1107704,0.03121834,0.33278808
0.1030595,0.112319,0.043806054,0.015036024,0.041584913,0.15124439,0.009118355,0.091460355,0.03423593,0.39813545
