y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.07321966,0.0516864,0.027018078,0.027132925,0.14634858,0.2155139,0.21508987,0.067604624,0.049964134,0.12642181
0.07376031,0.052704103,0.026009081,0.026650619,0.14344709,0.21616806,0.21036184,0.07054769,0.050680764,0.12967049
0.07439051,0.052975044,0.027701715,0.025639243,0.15488312,0.21052659,0.20931886,0.06784308,0.04998464,0.12673715
0.07507125,0.053585492,0.026208205,0.026436493,0.14738564,0.20590164,0.20959704,0.07062346,0.050493486,0.13469732
0.071216166,0.051380046,0.023933087,0.029487533,0.12679054,0.21975373,0.21735606,0.073760115,0.0510512,0.13527156
0.07270463,0.05351892,0.024339806,0.027344355,0.13716614,0.20926215,0.20931831,0.076201595,0.0515449,0.13859917
0.07052294,0.051513977,0.0259008,0.028749894,0.13836834,0.21856171,0.21601252,0.07155332,0.051129937,0.12768655
0.06883281,0.051360298,0.026912335,0.02762957,0.1476093,0.21749155,0.21533613,0.07069587,0.050244447,0.12388776
0.06838535,0.051426046,0.02452832,0.02957371,0.12915641,0.22472869,0.21615677,0.074971326,0.051431593,0.12964173
0.06893305,0.051600542,0.025524743,0.028102279,0.1365532,0.22504368,0.2136552,0.07335592,0.051074166,0.12615716
0.07239419,0.05155361,0.027794743,0.026350075,0.15043065,0.22100474,0.21235237,0.06744236,0.050267145,0.12041016
0.07134874,0.050648373,0.03062217,0.024827652,0.16734688,0.22151032,0.20794646,0.065051086,0.050180137,0.11051823
0.07005183,0.05130564,0.027303386,0.0265833,0.14848322,0.22377269,0.21234329,0.06953862,0.05049505,0.120123014
0.06886903,0.050976533,0.02746186,0.02673972,0.15055023,0.2228102,0.21255526,0.070395984,0.0508068,0.11883432
0.067285694,0.05111222,0.025724797,0.028434517,0.1361563,0.22708945,0.21544358,0.073532194,0.051123817,0.12409742
0.06860601,0.051430613,0.025215313,0.028343925,0.13416274,0.22646435,0.21399845,0.07414335,0.051447466,0.1261878
0.07198735,0.051233336,0.026426792,0.02748506,0.1425017,0.21944024,0.21539353,0.06977306,0.051160257,0.124598674
0.06876208,0.050361283,0.028854154,0.026571093,0.15755065,0.21718764,0.21561052,0.06778833,0.050411418,0.11690278
0.06894853,0.05040683,0.028694727,0.0267219,0.15645522,0.21912771,0.21399647,0.06846996,0.050823864,0.116354786
0.069545254,0.050927404,0.027998721,0.02648517,0.15564854,0.2151705,0.21340752,0.06984884,0.051176313,0.11979169
0.06630023,0.05072293,0.02603052,0.028548406,0.13825239,0.2244792,0.21695876,0.07383455,0.051289838,0.12358327
