y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
0.08793156,0.025129149,0.18373318,0.025977483,0.15668908,0.12811743,0.074127726,0.08853762,0.08338656,0.14637025
0.08982868,0.025584579,0.16060185,0.024796898,0.16978389,0.10858209,0.07945453,0.09990315,0.07675113,0.16471323
0.10362896,0.031330578,0.13790272,0.028029596,0.19261883,0.11252594,0.074674375,0.10587088,0.09146793,0.12195018
0.098939456,0.02889138,0.166355,0.028039135,0.17659265,0.13832715,0.06419789,0.093112715,0.09994147,0.10560312
0.09884827,0.02892974,0.16049208,0.026143875,0.18581511,0.11510868,0.07059249,0.110830754,0.07995776,0.12328125
0.099746995,0.031733755,0.14332438,0.029901506,0.20223351,0.12845455,0.0725275,0.10114882,0.09175893,0.09916998
0.08745888,0.029632961,0.16902386,0.029580748,0.17217952,0.1682292,0.06307352,0.07300464,0.11698987,0.09082685
0.09736707,0.032455925,0.1608758,0.030467005,0.17271484,0.15423052,0.06579188,0.08852937,0.10503557,0.09253188
0.09356129,0.029093232,0.18269135,0.0271068,0.15782572,0.1517095,0.06345089,0.086785994,0.0999238,0.10785148
0.09234212,0.029265303,0.14700006,0.028556569,0.21972221,0.12940887,0.06405803,0.094623715,0.09877302,0.096250065
0.10572462,0.032755118,0.15507707,0.02788939,0.17182063,0.13504693,0.06426162,0.09169316,0.11216848,0.10356302
0.09783652,0.031095434,0.1794125,0.031355444,0.1488408,0.15703326,0.064589456,0.08755893,0.09886223,0.10341539
0.09940424,0.03370946,0.15815169,0.031110305,0.16463733,0.16194953,0.06545466,0.081462525,0.11677573,0.087344475
0.115450814,0.036528308,0.1511678,0.029002042,0.1617547,0.12951486,0.06552312,0.09486778,0.113541186,0.102649346
0.10699727,0.035085388,0.16281754,0.03172124,0.15065902,0.15815187,0.06277631,0.07956692,0.12255924,0.08966527
0.12337025,0.04100152,0.13121447,0.03114292,0.17636085,0.13106602,0.061921466,0.09170952,0.12933362,0.08287933
0.108311206,0.03370263,0.13994876,0.026854243,0.16866422,0.11191255,0.07252461,0.11165566,0.09329886,0.13312729
0.12108671,0.03921281,0.1251399,0.030035693,0.16922475,0.10968956,0.07334854,0.11419732,0.10024151,0.1178231
0.10033063,0.028623838,0.15666221,0.026682723,0.18514262,0.11000237,0.06724746,0.110978544,0.08260356,0.13172613
0.11125629,0.030824231,0.16091104,0.026905045,0.16521467,0.11291871,0.06717426,0.11914499,0.079170786,0.12647994
0.11265312,0.032807305,0.13976844,0.026808694,0.17961076,0.109747626,0.06692575,0.11250256,0.096417494,0.122758225
0.10208192,0.033787843,0.11341822,0.027662681,0.263568,0.09762557,0.069256864,0.10606036,0.09446638,0.09207211
0.114250556,0.034866247,0.14071748,0.026921326,0.17071387,0.11353021,0.071987666,0.1110533,0.09585561,0.12010371
0.099796735,0.03242154,0.13982058,0.027973972,0.19450939,0.12873851,0.06328404,0.08696011,0.12233808,0.104157105
0.08912135,0.028431976,0.16526689,0.028809857,0.18081707,0.14025654,0.06292822,0.080645524,0.112084426,0.111638114
0.106705524,0.036982153,0.13478625,0.029015448,0.16874635,0.122579396,0.078346215,0.105918035,0.09810251,0.11881815
0.09884433,0.034432434,0.14387834,0.029580874,0.17170833,0.1351457,0.06817554,0.09030075,0.11360639,0.11432729
0.09668526,0.031525914,0.13012907,0.027712183,0.2259235,0.10196329,0.07627174,0.11321674,0.077519305,0.119052954
0.1169594,0.03398875,0.14370385,0.027352301,0.18526758,0.10717055,0.06604005,0.11821006,0.08726595,0.114041455
0.110058755,0.031802613,0.17032962,0.027247937,0.14741132,0.12695982,0.065991,0.1052601,0.09041691,0.124521956
0.041734636,0.07381554,0.070769854,0.08074963,0.05964461,0.06228173,0.11301783,0.04881326,0.19569406,0.25347888
0.04186843,0.084324785,0.080902286,0.095133245,0.056508075,0.06757396,0.11656333,0.044212237,0.19171543,0.22119817
0.043567616,0.09611392,0.0909209,0.103240706,0.065047555,0.0739844,0.117525004,0.041976437,0.17940615,0.18821731
0.045048952,0.09110309,0.0795095,0.093710594,0.07421154,0.070052885,0.10977125,0.04768209,0.1797116,0.20919852
0.048703108,0.08891958,0.08090741,0.09014107,0.09511579,0.07204669,0.12205694,0.051360417,0.17158866,0.17916036
0.04768878,0.08076625,0.06901877,0.08002143,0.09205998,0.06702527,0.112314545,0.054060683,0.17822053,0.21882376
0.042457517,0.072904915,0.06744848,0.07655758,0.071384914,0.06313441,0.11732485,0.050950795,0.18936574,0.24847075
0.0430725,0.07899747,0.07155629,0.086110845,0.06900518,0.06630523,0.11962007,0.047483675,0.18873152,0.22911721
0.042898133,0.068735465,0.0679557,0.08099151,0.06370279,0.063810594,0.12937652,0.050446983,0.19454077,0.2375415
0.040466905,0.066237934,0.061185278,0.07269319,0.06294215,0.05882756,0.11443808,0.050610658,0.19294772,0.2796505
0.046204913,0.084724404,0.07092917,0.09366769,0.06992537,0.07248174,0.117508136,0.04766266,0.18336713,0.21352887
