TSLA,GOOG,META,AAPL,MSFT,AMZN,NVDA,V,ORCL,CSCO
27075000,29120000,20316700,204909200,30202100,77920000,32716800,7648600,11432900,16717800
66583500,38176000,33487100,197461200,46619800,77488000,30116000,11186500,16471500,22334100
58918500,37726000,24003900,128813200,30285000,56330000,19008800,29966000,19789700,28912600
124987500,31308000,21242300,182076000,36596900,64938000,37676800,18899900,17153100,30555300
190896000,34134000,43469300,179544400,37087800,96810000,44226400,8640800,16863300,28591800
67452000,37232000,63232900,158210800,31468500,94476000,47880000,9392600,16358800,21988600
36679500,30232000,35084300,132169200,32851200,81844000,117227200,8221600,16481800,26107600
57763500,41396000,26383500,135485600,32513100,80976000,49256800,10157300,14604900,25865900
69255000,32160000,25031700,236511600,55283700,69790000,55226000,8440300,11294000,26701800
50217000,27328000,25057100,180872000,36516300,107746000,61989600,8024400,18861500,32599300
43738500,36744000,20924700,130102400,35361100,85694000,29108000,8939800,14591600,38135900
51454500,41510000,30278400,183249600,36848200,125222000,29294000,9913200,23987600,94556200
43881000,38118000,49309200,152426800,32165200,148718000,34428000,7805000,16741000,44949600
32230500,30218000,26807200,110467600,31551300,86404000,25704800,6942600,14820000,30490200
42178500,33686000,23836500,186698800,29710000,89396000,35021600,7212400,11958900,27015700
37566000,26542000,25520600,173183200,28149200,94104000,25407200,6082200,12306100,27417400
66010500,44246000,22129600,137148400,37147600,77922000,23974400,6764300,12023200,26502800
37893000,28290000,19897200,129930000,28235900,87702000,24255200,5910600,9111900,24684600
37204500,46662000,23577300,171212800,24600000,90868000,19542800,6040800,13766300,32859200
59862000,22442000,15150800,85553200,21005100,53958000,13830000,4268700,8014700,22472500
29241000,16770000,5913100,52185600,9009100,39336000,8699600,3139500,6869900,9532300
39897000,41952000,20383200,156721200,56241400,113864000,32724400,8874600,18969800,30736700
56010000,42692000,22781900,139409600,39952800,95024000,40949600,6702100,12718200,31406300
44722500,44608000,24429100,133546400,47274900,85470000,29424000,7310000,13694200,29178200
44094000,51812000,23236500,166278000,38627800,101294000,24665600,8689600,20322500,25783800
38604000,55146000,21224700,231108000,43963700,90696000,45875600,9944600,18206600,28143700
47163000,36246000,15474900,128336800,30709800,74656000,33358800,15262400,13798500,15350200
40314000,36590000,20401800,137238000,32878000,73038000,31448800,11344000,15219700,18635700
45867000,54000000,23517300,185445600,36373200,103164000,37267600,15361500,17516100,24127400
31075500,39768000,17454300,116850800,31775800,69110000,23659600,8717100,18358300,23382400
49030500,44488000,26427700,187544800,39549500,109488000,22732000,15625800,20346800,34295700
42406500,48250000,24648100,257274800,46768900,86594000,27589200,10361000,20142700,32642100
33666000,53324000,21764300,213292400,39843000,95068000,30729600,11355300,19262900,30393700
76564500,39866000,22680500,224954000,37503300,79290000,23635600,10497500,23478000,22731500
49479000,31068000,21675700,179091200,41280900,73632000,25416000,7555300,42879900,24812200
45213000,62974000,35994200,385813200,84684200,136826000,39589600,16271200,28726800,36732700
29298000,30514000,16138800,190362400,37246300,65018000,28421600,8442100,15042300,20242900
29422500,27308000,14597100,131157600,28322200,53356000,13001200,5699100,13924800,18966300
23325000,31318000,19599700,130629600,27279800,54458000,12252400,6335900,12832300,18803700
10620000,10544000,6501800,54281600,9558500,21824000,5244800,2188800,4953900,8166300
28519500,30306000,13069700,106816800,22458300,75672000,14202400,3680900,10921900,14204900
36094500,35300000,17179900,123724800,27731400,114700000,20366000,4627100,10708600,16319600
55468500,25866000,13115000,100855200,21704500,70380000,18034400,4230400,9585600,10620300
40725000,30018000,18391100,163649200,27334100,74992000,14852800,6538300,10332400,17041500
102406500,65456000,37912400,270597600,53778000,186290000,35807600,13476800,18784400,35827100
47802000,39014000,23258200,223164000,34079700,116452000,49027200,8972700,25340700,22024900
56686500,38940000,25096200,273829600,39518900,106584000,44934400,16092000,18165700,30799800
53314500,59274000,45172900,324377600,56564900,141498000,64530400,12470800,22591400,43235400
54421500,49018000,35402300,283192000,48754000,110258000,39847200,9977600,21962200,28609700
61371000,41812000,29932400,198957600,36943800,97832000,40937200,13069500,18726600,32346900
46378500,40490000,28395400,196616800,36095500,94482000,46935600,10236900,18457300,30122400
61896000,50034000,33410600,249758400,66883600,153104000,48167200,12659600,28322900,33431600
97360500,44516000,48658600,252680400,52381900,144760000,60023600,10426200,19523600,42902400
83679000,72162000,46132800,319335600,71820700,155690000,84145200,18470500,25425000,64092800
60580500,45362000,30998300,212350800,43564500,96144000,45714000,16009600,21423100,52533500
87579000,68900000,59051400,289337600,63273000,159328000,48118000,16586000,25278700,83632400
47493000,48244000,30518900,208646000,40191200,99044000,48145600,11931200,20380300,46267900
46861500,40236000,30495400,263202000,37555800,102402000,25799600,8652600,15892700,55049000
40480500,34234000,32482000,207178000,34707700,87922000,27072800,9126200,16793600,64066100
74463000,26634000,26877100,300308000,28900800,75314000,22794400,7500200,19728900,25162200
54258000,43884000,58699400,533478800,36775200,103058000,23170000,9020500,20567600,24654000
68892000,53528000,107475300,222715200,62513800,280304000,27677600,15295600,15472800,31833500
42784500,69486000,62739500,257666000,83611700,293552000,31050400,40427800,19059300,39692600
79464000,102784000,46132700,163774000,44208500,127102000,28988400,12623500,14144000,24006400
86604000,126962000,59778600,149428800,56313800,126240000,34190800,9572700,17404500,36203700
118971000,123420000,56919300,183857200,57559800,200974000,32677200,9941900,13855300,32231400
65781000,103374000,38890200,185886800,46987100,123982000,34814000,14735700,16925900,29280500
141564000,102114000,76894700,185672400,62009000,194178000,60042800,12939400,17312200,32641000
139695000,84948000,71229700,216085600,59290500,196510000,60885200,30542600,20118800,38842100
129774000,72178000,62709000,177324800,46740500,141558000,42537200,14882800,17819800,30767200
156097500,52760000,45179400,169374400,38237000,135724000,33580000,11369500,13368700,36896100
213786000,60480000,43670600,200298800,48878600,147948000,34014400,13962100,18889700,92696000
108537000,42828000,36176800,161405600,34243300,107696000,34081600,8710200,15837900,49753600
83907000,50400000,45687200,196231600,37291200,102370000,48535200,8780700,19676300,40401700
87378000,49852000,44073400,179452800,40789000,96480000,77146800,8494100,13186500,36904700
58314000,37664000,29593500,156084000,27176000,94700000,106866000,6938100,12866600,31288200
44391000,31786000,32404500,141496800,33559100,99494000,52562800,7750900,13203400,28791700
75901500,38996000,35709700,137123200,25008300,111332000,44966800,7481500,10109900,24608100
89766000,40186000,25319300,127770400,28895300,81016000,36938000,6177000,9417100,28097500
80934000,39272000,34412400,145022800,33014500,124634000,33685200,7728600,10978200,22960800
86260500,32844000,29906300,110330800,26939500,90510000,34961600,6840900,11566000,18655100
90976500,44870000,26686200,115964400,35975900,97540000,36196400,6714100,16551100,18113000
67485000,49622000,32779000,140865200,31654000,82908000,32334400,7786100,22300200,24763100
100683000,43028000,26817300,201628400,33024500,100770000,34870000,8705300,13030800,25245400
72936000,32580000,25670200,132678400,29289900,91644000,23381200,5739100,12791200,19020100
72435000,39160000,21353100,147822800,24427800,54826000,30200400,6588300,8832200,19002200
97336500,39442000,24938900,184220400,33034200,68330000,17530400,9475300,10638400,19429900
79941000,59702000,31436400,143315600,38407800,98538000,23996800,16671900,13011000,21500100
62680500,41526000,25617000,126247600,33835100,94600000,27494000,12394400,12384400,23821300
48129000,28430000,20493300,108806800,28251600,87546000,22278800,9291600,16786500,38890200
77887500,56670000,24854300,134054400,38387800,78398000,28608400,10135100,17620600,33327300
50146500,39416000,20697600,109632800,32275700,75426000,27740000,9466400,13143300,21873100
60985500,34366000,17249400,100304400,24083600,69084000,19031200,7916500,14704500,18291700
47707500,34420000,17618500,160270800,21104800,77536000,22621600,6442800,17502900,16917200
52750500,32488000,24744800,153214000,31691700,70754000,36364400,7561800,49082300,19087800
56743500,37216000,24241200,137682800,28223900,118562000,35368000,7411700,22163500,28501900
70677000,59614000,36256900,176820800,67625500,145938000,54551200,15026200,34354000,43132400
79617000,36730000,18448000,142010800,23925700,103114000,33778000,7397400,17275100,23799200
64740000,25394000,19001100,129777600,23124100,80012000,24201200,6796800,11970500,23599300
74232000,28642000,18562000,102814000,20129000,79674000,42900800,7287100,13666800,19217500
74413500,31898000,17839100,104532000,19950000,103710000,24495600,6303900,11956200,15871900
58885500,26026000,21351800,77645600,17025100,62430000,26538800,7283300,14647000,12785900
60214500,38076000,29825300,124760400,23924300,87852000,26181200,10541500,15159200,17139300
60495000,35648000,33235200,182404400,23008300,77810000,37670000,9691900,9803600,19390200
120193500,34376000,21207500,103553600,26360500,53636000,37988400,7490800,10196500,18377600
239962500,31534000,24760500,103496000,24399200,58348000,34829200,10183400,9574100,23026400
202129500,22684000,48487900,149424800,18928800,49416000,39394000,6905800,10243500,17890000
149230500,22646000,22962400,106314800,19272300,46178000,33956800,6012000,9111300,24245700
175582500,21074000,20814600,105616400,21188700,56998000,45337600,6220400,12516200,20395800
132843000,29064000,20714500,127207600,19225100,63780000,37810400,7542100,12838600,17016800
110458500,25816000,48497800,94326800,22167200,51838000,25593600,5327500,8011000,14495600
137425500,24402000,39762300,117630000,21414200,54086000,38752400,5957200,10399600,18762900
86448000,27060000,26248100,108929200,24944300,52822000,29276400,5962900,9245000,27741400
73884000,34142000,88227400,133029200,20818000,84566000,35071600,9187300,12752300,25433300
61983000,22706000,28473300,101895600,20877100,70242000,41656400,11470300,9150500,15049100
56286000,36186000,20922800,187756000,28793800,57754000,43697200,7186700,10340300,23804400
64071000,31176000,21167200,243286000,23786000,87218000,30732000,7761200,8849300,15762900
95362500,40610000,30210500,129539600,29596800,81118000,30915200,8324700,9884400,20307700
77911500,30584000,21027900,122444000,36195700,52188000,20017200,8521300,8481200,19937800
41746500,61210000,20875200,126210000,38909100,51926000,17828000,9536900,11954100,17339900
56794500,119038000,38458200,134732400,126834100,101678000,22354000,18216000,15003300,23147600
55054500,39184000,21017900,112126400,33226900,53658000,19197200,11184600,10876200,16434800
48357000,54892000,22521500,224064800,33532600,50428000,21453600,6071800,8365800,18151500
48087000,61972000,52213100,458408400,43369300,81376000,35239600,6319400,8742100,20931000
37785000,57346000,87110100,328970800,43134800,157452000,38122400,8322600,9233800,29616200
81207000,49754000,37140600,274126000,48411700,206214000,32190400,8092700,12883300,33890100
57658500,32906000,28095200,192640400,33114500,131570000,25607600,7636800,10454200,27361700
64533000,30876000,24117500,227325200,26460200,98468000,22402400,7666300,11439600,35319600
130507500,33870000,23448400,164102000,24257600,92710000,52576400,8854000,9046200,32850800
168822000,33670000,22056700,143562000,25390700,97682000,24688400,6002300,8962700,23082200
85278000,36586000,26395600,174799600,24787300,87306000,18324000,6172600,7587400,25625300
71646000,30206000,21138100,131745600,17951600,79644000,33333600,9242300,7949400,16990400
61059000,31392000,23220000,134747200,22891000,122112000,26967600,6802600,9290200,22642500
77428500,33842000,22038400,114876400,24039100,146764000,32817600,8432500,7180100,19326100
54757500,27214000,22035500,305258800,24102800,100964000,67054000,7512800,10006700,19681900
42342000,26290000,18124300,177571200,22592300,95268000,211025600,7562700,9392600,20865100
44241000,26342000,31247800,245039200,20032000,108658000,97303200,8597900,7797100,20885900
42654000,40024000,21328600,187667600,27803500,102428000,62839200,7169900,9483700,25921300
84262500,35336000,21642300,168249600,24907500,85664000,54107200,6288500,10379700,32345500
102994500,33404000,20544100,121768400,23842400,60512000,39888000,5552200,15124400,50174600
135106500,36568000,18944800,128104000,23905800,58324000,39108400,6302100,16153200,32703000
76537500,26614000,20441000,152074400,26118700,51902000,41363600,5934300,8904800,19850000
45207000,38590000,20183600,140560800,34757900,60676000,41578800,7582300,11329800,26514800
46902000,32584000,20019800,152675200,24040200,65354000,45807600,5846700,7972200,25696800
61086000,31526000,18481300,225324800,24335200,48934000,30996400,4284000,7574000,19366300
54754500,39500000,13493600,145364800,17721400,44984000,27741600,4374600,8240600,16673300
41835000,42590000,23547600,169228800,37653100,72366000,41252400,8639600,12567400,28606300
44740500,25072000,15029500,116693200,25324800,65262000,38713200,4507000,9268800,22268700
30492000,26836000,13228300,160766400,22840800,60532000,32920800,5627500,51063400,19538200
33435000,24526000,14135100,114019600,23368300,67346000,46107600,7628000,20740000,18677700
33742500,31306000,12744700,93170000,18243300,54096000,32251200,7620100,16116900,16167100
93204000,26724000,17103000,89638000,20866800,54650000,19340000,5515700,20009500,21566600
89580000,31674000,14505600,83392400,21149400,44468000,23461600,8860900,11671000,17772900
67381500,19778000,13859200,106405600,20305700,43406000,47216800,6670900,12316100,18349900
90399000,24328000,18510800,126851600,25833200,68514000,40002400,7859900,10441700,18244200
62895000,25178000,31718200,152082000,83217800,67044000,47558800,10424600,13036300,17137000
53703000,26122000,17618500,127727600,42577100,50138000,29834400,7891700,12092200,19279700
43627500,24290000,19819400,117780800,33757600,54188000,30103600,7424000,14476100,30738600
36604500,39650000,19236300,125307200,31188600,61960000,24645600,9650800,17916500,17504100
46689000,68048000,24644300,244032800,45710500,117956000,47100000,14602200,34512400,32333500
53332500,41650000,20785400,137647600,35607900,73544000,29376800,9957500,17149200,22100800
67935000,29312000,19166300,142185600,34097800,42750000,21250800,9201000,20111100,19098600
356136000,23686000,14846300,116876400,28816800,45210000,20262000,9626700,12643400,18273300
151960500,43428000,16176900,128960800,29028800,56500000,29788000,13566200,15430000,19415600
105397500,88980000,40643100,301245600,133503000,152650000,101768400,18375000,44204500,44408900
108081000,52580000,36130400,181958400,50216300,111360000,44908800,16318400,22506100,29973100
93186000,43476000,26813800,161779600,38140700,80740000,38192000,14815200,14750900,24646900
89923500,38652000,20968300,146124000,31304000,61402000,31893200,12178100,23009700,25593000
72646500,31954000,23192700,143345600,28527800,57102000,43094000,24877300,20100900,25184400
81000000,26894000,14980000,104106000,21400400,58408000,21848800,13821400,11381600,20901300
77629500,29252000,14207000,110820800,24806400,48628000,37108400,11081000,12501400,22116900
73798500,28238000,24337600,123796400,28167500,78764000,27310400,11263800,12124300,24844000
54180000,26084000,16630200,100558400,19585200,58916000,39540000,8806700,11676700,17394900
61122000,31504000,18142600,115648400,28391000,68584000,48193200,10975000,14235600,24647400
81447000,22236000,17711600,95179600,22269200,63906000,44877600,8185900,12912000,22045200
68569500,26738000,15217700,96670000,27317600,112474000,43676000,10245500,13321000,22157500
53506500,18718000,16207700,103568800,25356800,82846000,32460400,6559200,9612700,18038100
40137000,19004000,14579700,155676000,24545500,47810000,31689200,6607400,9259800,19332200
33513000,25586000,16646000,120548000,32024400,62428000,42861600,8153400,11666300,17800400
51181500,25910000,20868400,145975600,31433900,59098000,25299200,4864200,8738900,17484900
46726500,24550000,21541300,95119600,53336500,44336000,38265200,9395500,12723000,18516000
38527500,25794000,20046500,105104000,89893300,44280000,29646000,7922100,11409700,50168800
66430500,20526000,17801700,130808000,32776700,46342000,36130800,9018000,11424700,21582700
38695500,25196000,18422400,113254800,32157200,45554000,31576800,12532400,10426300,19399600
67360500,20648000,18487400,161531600,25610600,53586000,31252800,7979900,8974400,15174200
51450000,23734000,17612000,224959200,28079000,50594000,51450800,9673200,11031900,21328200
43335000,30250000,52654200,369379200,32327500,58262000,44667600,10194400,9566900,22723000
36286500,70604000,78955800,159479200,37550400,152352000,22191600,8709700,17048600,22470500
46062000,76830000,35058800,110934800,30558700,135542000,40958800,7777700,13230800,23807200
60244500,54010000,25006900,152671600,26003400,71564000,30112000,8908800,12435400,22438700
59016000,35690000,23968400,135266400,35122000,72066000,28274800,7910000,10268200,24485200
58317000,25748000,18525300,120810400,22075600,71630000,29982800,7272700,12350500,15962500
62205000,22806000,21066000,109634800,26587700,63564000,27271200,5954400,9142100,18586500
48078000,36024000,20184000,162213600,29335200,54088000,37158800,6662500,9615300,18873300
33954000,22158000,15233900,112148800,19473500,39726000,30506400,5119700,11427800,19019900
33117000,26378000,19621000,105260800,16920700,37522000,37234400,4455700,9533700,19159500
35074500,15728000,10670100,96034000,15756900,32086000,37574000,5945500,11077400,16684300
28213500,19502000,11729500,109938000,18162300,40394000,68106400,6577700,9473700,24020900
27202500,14810000,12159000,74641600,21655200,31266000,142574400,4420400,6301200,13430600
30514500,18764000,19295100,103472800,19283900,42370000,57330400,6290300,12774900,21944700
34006500,20560000,14222400,135177600,20523500,32092000,28765200,6182600,8109100,23399700
26806500,18484000,13794200,101424000,18856400,37822000,59521200,4655400,9876400,55071200
25717500,14388000,12400800,87938800,14214300,29176000,33168400,7453900,8544600,48710500
24892500,17230000,11688300,101472400,17271000,46864000,29156000,8480900,9109900,25131300
30982500,19028000,14386400,103280800,15221900,33586000,24474800,7954500,9834700,28680000
71766000,18564000,13309500,85030800,18732400,30482000,33976400,10007800,10631800,23493600
38560500,21440000,12243700,94700400,18151500,34882000,29844800,5028000,9830300,24474700
26437500,18538000,10730800,100344800,18552600,32460000,40603200,5773700,7567200,22917100
33585000,23334000,17504800,111065200,20971200,55536000,30002400,7932200,9228200,21106200
48994500,16952000,15925900,99881200,16417200,43972000,27465200,4766700,9168500,21101700
47533500,22600000,17804300,99455600,16930200,34184000,28554400,4128700,6840300,17794800
49147500,24972000,14200600,118649600,20860300,32676000,38854400,7386100,9694700,20418800
119146500,18502000,13536100,106806000,26075400,35846000,42849200,6240600,10652500,15980500
89661000,21454000,12118800,107210000,18900500,43636000,32314800,6408900,9020200,18156500
65859000,28856000,26278400,107521600,16278400,74396000,30681200,8140400,8308300,17656500
54613500,17874000,27990800,169457200,17493400,48492000,39798800,9304700,10415300,14050500
50668500,25406000,15676600,212008000,20146100,40610000,31580800,7961100,16732100,19913700
56355000,37710000,27100700,186228000,35113900,85146000,69776000,11563000,14477500,25450500
55728000,26220000,21252800,181171200,29303000,62494000,59826000,9882700,14927200,22612500
53841000,27900000,18016200,248704800,30130200,62344000,47176800,8834300,13395200,23617900
33817500,21748000,15691100,443554800,24062500,50460000,31904800,10999500,11626900,24262900
46158000,26102000,15077200,359934400,26847000,60680000,51521200,10580300,18403700,25554500
46617000,40986000,24119200,319547600,44607000,109984000,90244400,11702000,50703500,37416300
34492500,23456000,14958800,188092000,20937100,45944000,41712800,8361700,19801900,16833500
36157500,19572000,11083800,138057200,17384000,38744000,33111200,6473300,12121300,15878900
39502500,23356000,14068300,144012800,33707300,54372000,33621200,7536200,10994000,21169400
35743500,29724000,15538300,124296000,19822200,81578000,30873200,6599400,9679300,20261900
43578000,28238000,28326300,209924800,19955300,47070000,27613200,8283700,14017300,20442200
35916000,30664000,15064900,119477600,21688700,53028000,23004000,8486800,9840900,20361500
50598000,23064000,15637100,98429600,28065100,76392000,40275200,7969500,10644600,18045400
31326000,22196000,12047600,118564400,20536400,88442000,31978800,7974300,8103500,15841000
40905000,26294000,14532200,143548000,25463500,98444000,33668400,5885400,8795200,15417100
38794500,31706000,18402900,145516400,29910800,88612000,42993200,9776800,12861900,30380600
89998500,25576000,13156900,86807200,19189500,55388000,24259600,8155400,10403500,14070500
53122500,24028000,14307500,118947200,20085900,59006000,28162400,5772000,9199300,18460400
28162500,29224000,12386800,85812400,16726400,69382000,30544000,6163400,8269200,11808600
70551000,21414000,11682700,115117200,16212600,53680000,36021200,7687100,9789100,14077100
52395000,18664000,12804400,97433600,20089000,48524000,28626000,8238100,11442000,13073200
49744500,23498000,15138700,144944000,18196500,36542000,28787600,7371500,9475400,12759400
34926000,27450000,17537900,256164000,26497400,71764000,38854000,6227400,14964000,19412000
29560500,18748000,11073000,150347200,22177500,47608000,41992000,3923600,8944900,36899900
37419000,27306000,17139300,140769600,25313700,61828000,39011600,6810900,14117600,24286600
64048500,17050000,13345300,142608800,27402500,59996000,33063600,6698100,11601200,20545100
68311500,21860000,11351700,94499600,23830000,67230000,19532800,8473700,9419000,13957500
85207500,41138000,13504000,98214000,19149500,50250000,26937200,11680400,7121900,14444900
104868000,35336000,16752300,80138400,22878400,41814000,19906000,8440900,8310900,14830900
76093500,35150000,13167500,96503200,49455600,63040000,31208400,6945200,11197000,17315300
44151000,25324000,19088800,92770800,80032200,55860000,27950800,8043200,13413400,15140500
41274000,33950000,17470200,94154800,54067000,81218000,33983600,16267000,13550500,14115300
36675000,31528000,13336800,192516000,35137200,64968000,39746000,15085900,11627100,15257800
84492000,32954000,13084700,264536800,29911600,79962000,33379200,8748400,9723100,18008600
196405500,54984000,16741400,138248000,28479900,148128000,38866400,7039200,7588900,16926200
64201500,85398000,24545500,151446800,33574700,216822000,29085600,10919600,7803300,19946800
70384500,48546000,15669000,105677600,26434700,108266000,25238800,10024000,10485300,23225400
105900000,48128000,22077800,175303200,24533000,106108000,47322400,10881500,12018200,17542100
63801000,37448000,39640900,113326800,22147000,100530000,29584800,9170900,9488400,19174000
39795000,38864000,63766300,107730400,21600400,77450000,30966400,7563100,12393100,15937100
77190000,42696000,30545500,123348000,28697000,102442000,32878000,7588100,14288900,18524000
58051500,31702000,23008900,130240000,31664800,119688000,48758000,7277900,9506900,23061100
49014000,27338000,19460800,97016800,22935400,68252000,42988400,7152000,7574700,19399800
122596500,52142000,31916000,236705600,49632500,171258000,45653200,12158500,19497300,38564100
101254500,94904000,67846700,228538000,57822400,254940000,86928000,17171600,26707200,38345000
59827500,48636000,32840100,136575600,38767800,132456000,217534400,7368000,12217700,23150300
98283000,73088000,51377000,204702000,41328400,146426000,134879600,21773500,15417100,22917600
58530000,47680000,34681400,129058000,35904100,135116000,62609200,18523400,13594300,24160200
51516000,29452000,32397900,235362000,27332500,72976000,98798400,9997700,12597000,27097100
73306500,26080000,18597800,110528000,32132700,73802000,83298800,8081800,13316600,75252300
78154500,30942000,22879300,113715600,27686300,87468000,57606000,7920800,12890600,38748600
65415000,26612000,35415400,117058400,19652600,92292000,43643600,8942100,8073100,27481700
84051000,31862000,26089200,103862000,23206700,106226000,33036800,18133900,10993100,26769300
73378500,29568000,15672100,109705600,21848900,70806000,44323600,12802600,11070100,24496800
35491500,11748000,8658600,45903600,8409600,36742000,19556400,6495700,4013100,17678900
67938000,43764000,18101300,108776000,20732600,88776000,27873600,11793100,12118300,21468900
66589500,32332000,18891000,114115200,22366700,65446000,44456800,8575200,10157400,23553700
53206500,47858000,30188900,144649200,34655400,92518000,44050000,15353900,14374600,26224900
76896000,60358000,43277000,148347600,34542100,93320000,103552400,21053000,22740200,25996200
60634500,29050000,25070400,106112000,25515700,71226000,47829200,13629600,19120300,27069500
61083000,27884000,20201500,137298000,23552700,86294000,60228400,12119200,13681500,20865800
50874000,33814000,19131200,104782000,19907000,75894000,49879600,13896600,13524700,27352100
81928500,35220000,21913700,119994800,30809000,73698000,48080400,13919800,15170600,30180100
47911500,29762000,22442800,108273200,21220800,63792000,38154400,13320100,10109700,21369900
40837500,36438000,17464700,137610400,27349400,49418000,38231200,10728300,11219100,21362000
36583500,42082000,17805500,105497600,20198100,59278000,60133200,11942300,10891400,17287800
102358500,42904000,29768000,174935200,35718900,105706000,38779600,12995100,12493100,25052900
62263500,34084000,25913100,136127200,30352700,109096000,98398000,20146200,25102400,27556000
48294000,32530000,20139600,186098000,27669900,76038000,74654800,14070900,17783500,20914100
56953500,48876000,25324300,177404400,42453100,96964000,108952800,19141700,46224200,45875500
52321500,24642000,15918100,111117600,34338200,62264000,74465600,8699100,15135100,18178500
70336500,19020000,13684400,85700000,26028400,54072000,84805600,6917400,14006400,17475200
78114000,24226000,10767600,95132800,17096300,40892000,57613600,9343600,11966400,14488900
46666500,19444000,16258600,104343600,22176600,50872000,71861200,12074000,11226300,12935800
70057500,12468000,10890000,56998000,12403800,39632000,64769200,6192900,8143600,9167500
88735500,15782000,12051500,73187600,11763200,52774000,119427200,3776000,5073700,14175500
56737500,23076000,12087400,83623600,14653300,66020000,229576400,7587100,8264100,12022200
60675000,14886000,9934900,60158000,10250600,63166000,217536800,6241100,5711800,10995600
69639000,35400000,18684100,122345200,25579900,82788000,121293200,7127300,10820200,20190000
88849500,33146000,20663900,115127600,20694100,70422000,150199600,13785200,11051300,22370600
168202500,21460000,19630900,84472400,21340000,50210000,119922000,8033100,9545500,22281000
88675500,26704000,19492200,88774400,24876000,116602000,98429600,7805100,12064700,18372500
82918500,32804000,28545300,127007600,19922900,119724000,82285600,8898300,14829700,15923200
59692500,25492000,22880400,134247600,20382700,68922000,91624800,7305300,15587900,17177800
54900000,23536000,17324600,97848400,18593000,51168000,88092000,6017500,11316600,21046000
54762000,21318000,18356500,110354400,21517300,59856000,52566400,7499200,10403100,22291300
56853000,27062000,18653900,108344800,20968200,97478000,62561600,6884000,11526900,18611100
91395000,21984000,24884300,104447600,19422300,75838000,45782000,7291200,9455300,17136600
69262500,27242000,15294500,137759200,20664000,73410000,58061200,6326500,11081400,21983500
56535000,25888000,13145900,94852000,19670100,47084000,65442400,8512300,10394000,15724000
115984500,18386000,12195500,102389200,18451700,50816000,64487200,6479400,12232400,16866000
63064500,33400000,19097200,130391600,30213500,67524000,49202400,9048500,25439100,22754400
93943500,39272000,16593600,88200800,23097600,55950000,36990400,7414200,13251200,17155300
74482500,29480000,15162700,92844000,24672900,59434000,42805200,8397500,12216500,24934200
77139000,29890000,18731300,129510400,23672700,78452000,52276000,9360900,13164800,23630500
47281500,59478000,20020100,105350400,43554600,71726000,45880000,8428200,10556500,20116800
47494500,59316000,19539500,82251600,44818000,59974000,47199600,5445900,9232700,18461900
57016500,64932000,18956100,121510000,31651400,74946000,49600400,8792800,10589600,15481800
61741500,43212000,19790500,196804000,25270500,62744000,36275600,7479400,10766700,16603100
59382000,40594000,50139800,447940000,39671500,77004000,59000400,7534400,11837000,19504600
37497000,30642000,54366400,134841600,45827000,147010000,48324000,11142300,10120300,27456700
32800500,29268000,24804900,98029200,30301800,217376000,37274400,28079600,12941200,21288800
53437500,23690000,17058500,107383600,19796400,77946000,50676800,9665300,7871300,16774200
63672000,24824000,14596400,152735200,20277200,69322000,74622400,8600300,8848700,18420200
58995000,23106000,22390600,92016400,18096400,57160000,44958000,7587700,8883300,20434300
117303000,19794000,16470600,113399600,22644400,49698000,84256800,6554700,10977100,18706900
54295500,22700000,15061900,80262000,18170700,48592000,165109200,10432000,13168700,21557700
105444000,24266000,13526200,92141600,22920100,83452000,118072400,6046300,12779800,26518800
110178000,21094000,14364900,132904800,23108400,55848000,85063200,5952000,9623000,31463500
74218500,26272000,13226500,142492400,17005200,59378000,37302000,8049700,9243600,41169400
106159500,25752000,12831100,90338400,20546300,54294000,64717600,8680600,10132700,50143700
93856500,32220000,12276500,88792800,21248800,62246000,56374000,5887200,18545300,31841200
85150500,25246000,14759100,98028800,20655900,70154000,55195200,9301300,12394700,26992700
131325000,19658000,27360100,83347600,19292700,52340000,43377200,8389900,11602800,26632700
223728000,29456000,18422500,83152800,20273100,69240000,159288800,6040500,15484000,17450100
122574000,27844000,12625700,87106400,21796800,73760000,102990400,5151300,11426700,21137300
171912000,22030000,14306700,81029600,15871500,54272000,71540000,6131600,13876500,15625400
91171500,45216000,16112100,93931600,23239800,55874000,62536000,8521900,14450300,23093100
72142500,29930000,16257000,145658400,26937500,55202000,50480400,11131400,11402200,22754200
50277000,18850000,12294800,104844000,24539600,42642000,75433200,10544200,9431600,16137700
43791000,17928000,11160600,84432400,18135900,38822000,86469200,5700600,8917100,14175000
50332500,22180000,12748200,87000000,18750300,52208000,88356800,7347600,9196000,17605100
51892500,20752000,13527100,69785200,18521000,44952000,60340000,5688400,9492900,21033700
55878000,19796000,10184500,74828800,21510900,45730000,63871200,5866800,9217100,18686700
58189500,25230000,15535300,88623600,19846800,40964000,47806000,5953900,10308400,17490200
45994500,34080000,16314100,78451200,19538200,48728000,49974000,12246700,12244500,19038400
45339000,24472000,10955500,69686800,20100000,38194000,77413600,8944100,12440800,16164800
113976000,15598000,12944000,61236400,14280200,42612000,52201600,6009400,10291000,14578400
79962000,27630000,19344800,102767200,24833800,51244000,61503600,6350700,18393200,14961700
106983000,19552000,13612900,76928000,20674300,36846000,52310000,9174400,67535400,14521600
97462500,34246000,20592800,175540000,49219700,67688000,111968800,8613400,31688700,26787200
