TSLA,GOOG,META,AAPL,MSFT,AMZN,NVDA,V,ORCL,CSCO
2.357332944869995,18.013729095458984,28.0,19.608213424682617,27.6200008392334,12.865500450134277,3.180000066757202,38.845001220703125,34.689998626708984,20.34000015258789
2.318000078201294,18.02419090270996,27.770000457763672,19.360713958740234,27.25,12.923999786376953,3.182499885559082,38.875,34.310001373291016,20.450000762939453
2.293333053588867,18.380355834960938,28.760000228881836,18.821428298950195,26.739999771118164,12.957500457763672,3.2874999046325684,39.192501068115234,34.61000061035156,20.479999542236328
2.2893331050872803,18.30015754699707,29.420000076293945,18.71071434020996,26.690000534057617,13.42300033569336,3.192500114440918,39.47249984741211,34.43000030517578,20.290000915527344
2.245332956314087,18.264041900634766,29.059999465942383,18.761070251464844,26.549999237060547,13.319000244140625,3.122499942779541,39.84000015258789,34.439998626708984,20.309999465942383
2.2426669597625732,18.384092330932617,30.59000015258789,18.467857360839844,26.700000762939453,13.317500114440918,3.052500009536743,40.4474983215332,34.459999084472656,20.299999237060547
2.23533296585083,18.467777252197266,31.299999237060547,18.696786880493164,26.459999084472656,13.267000198364258,3.057499885559082,40.127498626708984,34.90999984741211,20.440000534057617
2.194000005722046,18.430667877197266,31.719999313354492,18.582143783569336,26.829999923706055,13.397000312805176,3.052500009536743,40.290000915527344,34.86000061035156,20.479999542236328
2.2173330783843994,18.013729095458984,30.950000762939453,17.91964340209961,26.889999389648438,13.636500358581543,3.049999952316284,40.162498474121094,34.959999084472656,20.969999313354492
2.259999990463257,18.055572509765625,30.100000381469727,17.354286193847656,27.209999084472656,13.595000267028809,2.994999885559082,40.11249923706055,34.70000076293945,20.979999542236328
2.2733330726623535,17.8129825592041,29.850000381469727,18.074642181396484,27.040000915527344,13.446499824523926,3.0225000381469727,40.04999923706055,34.63999938964844,21.030000686645508
2.2920000553131104,17.716594696044922,30.139999389648438,17.952856063842773,27.25,13.52400016784668,3.0625,39.970001220703125,34.619998931884766,20.950000762939453
2.301332950592041,17.546979904174805,29.65999984741211,17.85714340209961,27.25,13.605999946594238,3.0425000190734863,39.567501068115234,35.11000061035156,21.020000457763672
2.3459999561309814,17.506132125854492,30.729999542236328,18.02750015258789,27.149999618530273,13.509499549865723,3.0274999141693115,39.76250076293945,34.93000030517578,20.8700008392334
2.4000000953674316,18.46827507019043,30.81999969482422,18.357500076293945,27.610000610351562,13.405500411987305,3.0325000286102295,39.76250076293945,34.689998626708984,20.6200008392334
2.4660000801086426,18.784839630126953,31.079999923706055,16.08928680419922,27.6299991607666,13.67300033569336,3.047499895095825,39.88999938964844,34.939998626708984,21.020000457763672
2.4653329849243164,18.771390914916992,31.540000915527344,15.710000038146973,27.8799991607666,14.19950008392334,3.1024999618530273,39.959999084472656,35.380001068115234,21.149999618530273
2.5353329181671143,18.698165893554688,32.470001220703125,16.065357208251953,27.90999984741211,13.802000045776367,3.1524999141693115,39.087501525878906,35.540000915527344,21.059999465942383
2.5299999713897705,18.771638870239258,30.790000915527344,16.366785049438477,28.010000228881836,13.017499923706055,3.0850000381469727,39.165000915527344,35.779998779296875,20.780000686645508
2.501332998275757,18.775375366210938,31.239999771118164,16.315357208251953,27.850000381469727,13.637999534606934,3.0799999237060547,38.752498626708984,35.380001068115234,20.579999923706055
2.500667095184326,18.821701049804688,30.979999542236328,16.267499923706055,27.450000762939453,13.274999618530273,3.065000057220459,39.477500915527344,35.5099983215332,20.56999969482422
2.553333044052124,19.31759262084961,29.729999542236328,16.200714111328125,27.93000030517578,13.25,3.0924999713897705,39.63999938964844,36.209999084472656,20.829999923706055
2.5160000324249268,18.904640197753906,28.110000610351562,15.79714298248291,27.440000534057617,12.99899959564209,3.0399999618530273,39.162498474121094,35.130001068115234,20.81999969482422
2.5420000553131104,19.07201385498047,28.639999389648438,16.351428985595703,27.5,13.344499588012695,3.109999895095825,39.88249969482422,35.47999954223633,21.079999923706055
