Date,TSLA,GOOG,META,AAPL,MSFT,AMZN,NVDA,V,ORCL,CSCO
2013-01-02,,,,,,,,,,
2013-01-03,,,,,,,,,,
2013-01-04,-0.004877400611514093,0.5202766118536972,1.0,-0.886322111386746,-1.0,0.18536622809312964,0.2042684451515584,0.49695115214233465,-0.024387293811705346,0.2439020135305343
2013-01-07,-0.4597105638953711,-0.19481167828491153,1.0,-1.0,-0.9217389717894751,-0.0008690878392386692,-0.42608689883253636,0.08478250413397226,-0.3304358210143449,-0.5739131011674636
2013-01-08,-0.6608943248665994,-0.8240319204902856,0.17014924013473287,-0.6904058611996147,-1.0,0.31701629047281776,-0.9402971138101214,1.0,-0.9522422459125784,-0.9522376910480971
2013-01-09,-0.7222778719773633,-0.5374029354270842,1.0,-1.0,-0.6420625749246703,-0.8055617055284957,-0.8543987531454862,0.723961314570216,-0.6137531994859222,-0.6420652749127904
2013-01-10,-0.9313303306916964,-0.7478665117866782,1.0,-0.977925508619497,-1.0,-0.9673818814971623,-0.978540689969065,-0.6759668334164217,-0.5193121101907268,-0.8111577442859353
2013-01-11,-0.8309425364323079,-0.6829926268742065,1.0,-0.5778104023738591,-0.5534022005306518,-0.6318473998509672,-0.7553431829326286,-1.0,-0.13397993241671713,-0.4757303127763811
2013-01-14,0.16153171005035616,-0.5056462756759991,-0.34644450248716296,-1.0,0.8469968000303509,0.754428229773288,0.1775972211481076,0.24262423776372755,0.26557413408938024,1.0
2013-01-15,0.5905658170563837,0.1744379166704153,-1.0,-0.630055151193443,0.8867916040630146,0.7150941528938632,0.4740562218283566,0.3608471511214675,0.377358320812603,1.0
2013-01-16,0.8422329064213101,0.43307481523022706,-1.0,1.0,0.9920362442076596,0.4501999297852066,0.7091652342544845,0.573708055399776,0.24302981393079737,0.8486096103078964
2013-01-17,-0.20862077734490225,-1.0,-0.1915572328067624,1.0,-0.1915531640032957,-0.42834328494847873,-0.13289119002329386,-0.5808644172964835,-0.44754600290919444,-0.3408782512282701
2013-01-18,0.07191259631866465,-0.5454159524534226,-0.38583134421607423,-0.4435704788299185,0.45406340611633533,0.3480287714464221,0.05511490155872045,-1.0,1.0,-0.007877705332970164
2013-01-22,-0.3392260164461378,-1.0,1.0,-0.28764538104667203,-0.7240041651476268,-0.5103783183573878,-0.5615973627085851,-0.9925989996973834,0.30040769837468706,-0.6740319248557806
2013-01-23,-0.34345756033492036,0.6978425256163867,1.0,0.16500960916298868,-0.01265608853950384,-0.7221491206891557,-0.48101073667030425,-0.22151776487971642,-1.0,-0.9746805798333125
2013-01-24,0.279617103830029,1.0,0.4226111456646624,-1.0,0.5034332527171641,0.30666201033681517,0.21744576195916854,0.2842790169293956,0.21122760500013937,0.29826816546730606
2013-01-25,0.5765411339455988,0.7147267943848628,0.9569963925807652,-1.0,0.6954809439700012,1.0,0.5792533490140699,0.6533480164736409,0.9395628421963302,0.8465779951306214
2013-01-28,-0.20471513291419496,-0.3470244914967451,1.0,-0.28978922158397424,-0.012543703746234258,-0.15028695059856412,-0.17217949353676076,-1.0,0.2793620884192358,-0.23147348284168523
2013-01-29,0.35596824033533436,0.28590129380853546,-0.5301243811284234,1.0,0.4270304640927418,-1.0,0.26659737587041366,-0.5790677483499351,0.7206989657207643,-0.11680685605459451
2013-01-30,0.6162167003674219,0.766499516075196,-1.0,1.0,0.5810822130892961,0.4405403977333504,0.5641896289308419,0.20945631595972403,0.44594669481291893,0.013515098325014518
2013-01-31,0.21642845744041317,0.3984229660218477,0.7191943879101348,0.05607936324028673,-1.0,0.8739247247185975,0.23782192676213976,1.0,-0.33524541962788645,-0.19771074302478353
2013-02-01,0.30302367338885783,0.7119638244333049,-1.0,0.1640096389682899,0.32638122612831855,-0.06402483410648208,0.2700726979962307,1.0,0.9520310967309769,0.4681956210953069
2013-02-04,0.849572344168952,0.8929096735620603,-1.0,0.5382325719015661,0.8333331295567001,0.6628203827169701,0.8237178272357251,0.637818823825727,0.5961554685293482,1.0
2013-02-05,0.6099508074916091,0.26033028442265693,-1.0,0.8518132620497447,-0.014925713049394607,0.7679098592832356,0.6529850002704449,0.988806426910124,-0.46268571737651343,1.0
2013-02-06,-0.6580610883788174,-0.33880243939492594,0.8205612344553681,0.1147210104824532,-1.0,-0.628883758123943,-0.7461707075614231,1.0,-0.8774659808581288,-0.17724344366703892
2013-02-07,0.5650242720239986,0.7424195181061171,0.44106220583562994,1.0,0.08467057284932133,-0.09042640441551342,0.3674592326050494,-0.5312699034291161,-1.0,0.45655787972602546
2013-02-08,0.09727605957418661,0.6373616988451027,-0.6316726174733316,1.0,0.3938607511240413,0.07103499955919945,0.10136792790707916,-1.0,-0.1983436921449352,0.04720146786564405
2013-02-11,-0.3415822942864053,0.23908926987822454,-1.0,0.666418252356167,1.0,-0.5072174516624424,-0.08247469811762254,-0.5721637017533856,0.6288611547529392,0.15463889145605525
2013-02-12,0.44370820565030566,0.4088551600785171,-1.0,0.22800294060433957,1.0,0.34768225304860323,0.5827812331843663,0.23178732660160617,0.8410583144071928,0.3112569062518158
2013-02-13,-0.13734944999152332,-0.12067167338736517,-0.7925829406392045,-1.0,0.17537517119807133,1.0,-0.2062236656757963,-0.867039345155727,-0.08522401983279171,-0.38306383968315816
2013-02-14,-0.6487577308215132,-0.42188756592104415,1.0,-0.756397099118206,-0.44775921827071574,0.09999928830181704,-0.5746279597748187,-0.992541403041798,-1.0,-0.6567166516023885
2013-02-15,-0.7129648474055768,-0.057859589507827325,0.24736196541980493,-1.0,-0.5719651472338569,-0.9511407103204528,-0.36236927941270003,1.0,-0.8768305425074729,-0.8196669180378511
2013-02-19,-0.17617706305236602,0.929250480261947,0.8097099762267095,-1.0,-0.3320405364415766,-0.2898993329479139,-0.4747535173840566,0.7485475478771255,1.0,0.9184449105196162
2013-02-20,0.7626185161372117,0.4998053030028615,0.8575723548375411,-0.4336536023472308,0.19288586228130544,0.681905857210128,0.3175140136559569,-1.0,1.0,0.8100979823957692
2013-02-21,0.7111449667949306,0.702090548924825,-1.0,0.4339036987730083,0.3561432047964328,0.8158622579921759,0.9688950904907847,1.0,-0.34059490290023764,0.1819604576687277
2013-02-22,0.0015009391602427424,0.2952413973003538,-1.0,0.20042914348749408,0.04608794988310594,0.09796377629914432,0.1704187419913794,1.0,-0.08252753084673248,-0.039657339392150326
2013-02-25,0.7205128800781522,0.3792057865901446,0.935896103515016,0.3901167759518078,0.37180137695609816,-0.5692286624990371,1.0,-1.0,0.9871792207030032,0.4743578300776021
2013-02-26,-0.07826066524951691,-0.4452384045732103,1.0,0.055901857313847,-0.8840554070527616,-0.6318819987892492,0.13768074878579384,-0.9130360267470885,-1.0,-0.5941994532271484
2013-02-27,-0.3577061750305245,-0.10478943259395579,-1.0,-0.33589469783874615,0.20429981090567018,-0.18422819296645665,-0.3189961866660468,1.0,0.14695623758342102,-0.09677445818253416
2013-02-28,-0.1517900911794503,0.5594191531313659,-0.6277383792498665,-1.0,1.0,0.473128206804144,-0.020905503447825047,0.35033279954682617,-0.45639291044369645,0.4859799339847708
2013-03-01,-0.3299653361542966,-0.0616366084753035,1.0,-1.0,-0.08943784930334986,-0.11137092878596933,-0.24861121980575296,-0.9206658049055616,-0.3582614374499068,-0.3724103314182087
2013-03-04,0.0333877540128682,0.6128554906564019,0.567569075549933,-1.0,0.4149469671286561,0.5319583014683273,-0.03020529655530446,0.2432452757412138,1.0,-0.18282983086125582
2013-03-05,-0.2782865507206814,0.9582132489198965,-1.0,-0.4790305053782068,0.2110108439068863,0.38073714768676736,-0.48165005170847963,0.4908245883882527,1.0,0.1926617705473399
