Date,TSLA,GOOG,META,AAPL,MSFT,AMZN,NVDA,V,ORCL,CSCO
2013-01-02,,,,,,,,,,
2013-01-03,0.5537835175088137,0.780898961933201,-0.3158546054019491,-0.3956724380541847,-0.9544059661111317,1.0,0.744584022949258,0.8700078512908958,-1.0,0.23146519007301047
2013-01-04,0.2624624899910949,-0.17107058491916804,-1.0,1.0,0.9617005036256557,0.33853422234860675,0.15740297286308313,0.7099500365434168,0.6870611360138491,0.3339544466977473
2013-01-07,0.39574650487997887,0.23362214150924254,-1.0,0.16869508755554652,0.2978755351744009,-0.5861696731124322,0.6063845545116977,1.0,0.021277113812064985,4.058194509215518e-06
2013-01-08,0.6216715462065492,0.590599713616735,-0.9704446457228546,0.6467188069618945,1.0,0.03842120889817613,0.17241061797900603,-1.0,0.40887036459370785,0.3694607200171379
2013-01-09,0.9091676229483158,0.7624371376132134,-1.0,0.5459841460647017,0.7249982826418377,0.9106249559484593,1.0,0.1531277003687589,0.8874995548279818,0.8999998360872904
2013-01-10,-0.3643998511155224,-0.21614544754229503,1.0,-0.8231644988296642,0.08738259607122756,-0.2805824271873425,-0.3689321242333561,-1.0,0.4951482919024621,-0.6504881336849277
2013-01-11,-0.41652277681256633,-0.7099608643380293,1.0,-1.0,0.812962216426989,-0.08483555530186537,-0.5524380411477416,0.03674899306831436,-0.7581794247022016,-0.42151284127759925
2013-01-14,-0.18518487682447216,0.4395869222315403,1.0,0.829367758499066,-0.12698417504034198,-0.6023808586713331,-0.2261898995158962,-0.42460664666470893,-0.06349360129094372,-1.0
2013-01-15,-0.9837059375788106,-0.9818759417537866,1.0,0.36745934696593685,-0.17777980286483896,-0.9811130019772856,-0.7666681148393906,-1.0,-0.3111162444713358,-0.8666677969478171
2013-01-16,-0.4572443812826046,-0.9847271526459176,-1.0,1.0,-0.8351082858636727,-0.7907993379800529,-0.42804464310284507,-0.6135438902713732,-0.36105640142625206,-0.587782508363702
2013-01-17,-0.23466867320508267,0.22555246563898335,1.0,-0.6471467862960292,-1.0,0.15000209809149967,-0.3200009155308363,0.15999282834178297,-0.07999832152680031,0.16000045776541816
2013-01-18,-0.008931591159351937,0.36003224791568345,1.0,0.2076569136385087,0.01031146767343083,-0.15876002831524305,-0.030925554506842756,0.8402076451156206,-1.0,-0.1340176183734465
2013-01-22,0.7623197441588363,0.7562814373424364,-1.0,0.9610388043858485,0.8498033846784796,0.539130067669445,0.6679843461635888,1.0,0.40711433844372336,0.4545462769742953
2013-01-23,0.4290298720649989,-1.0,0.47965767764242306,-0.11099994232933175,1.0,0.49934483438459365,0.34605619805448673,0.35308799605157104,0.015567056904855492,0.7046698488357901
2013-01-24,-0.7496454387409643,-0.46288830176594375,-0.5052869658706194,1.0,-0.715164356299753,-0.9006828163601428,-0.6889307547579833,-0.6046055791929728,-0.8875654794583219,-1.0
2013-01-25,0.08811476825223918,0.061665536863647064,-0.862392952397304,-0.6953695837292577,0.6068246022748016,-1.0,0.2033078066921834,0.23434680117736328,1.0,0.35850475257313874
2013-01-28,-0.04576822062415076,-0.04934668602411785,-1.0,0.4261958375836483,0.06518960284774633,-0.409152956314522,-0.023576814655227096,1.0,-0.14562954748430745,0.13176329166966483
2013-01-29,-0.9222799336469691,-1.0,1.0,-0.5723906126777798,-0.8021374377940336,-0.02140157180540081,-0.9931871209855057,-0.8278019198868736,-0.6424572376471869,-0.5968324585973404
2013-01-30,0.14585004722202477,0.2085865612487664,-0.6698926587523231,0.10178261989455129,-0.10842416918317443,-1.0,0.19167156735577895,1.0,-0.5730851999804281,-0.18587013620069048
2013-01-31,-0.3339461788679172,-0.24756476075357647,0.14521853385142525,-0.4206948660344496,0.4025698315208006,-1.0,-0.305148866681334,1.0,-0.5716871498782052,-0.3511048312096301
2013-02-01,0.5858726750244734,-0.0011810401995768771,-1.0,0.7440869043483753,0.0198680013894591,0.6225168156124672,0.6920526099725266,0.8708586225408154,-0.2715242997442133,1.0
2013-02-04,-0.17234645119725123,-0.5058915946582876,1.0,-0.498942479951624,-0.5629637688121303,-0.3859270007403346,-0.1611116252324143,-0.5537053467987589,-1.0,-0.19259297981881573
2013-02-05,0.1104019165039063,0.4197998046875,1.0,-0.7348556518554688,0.2480010986328125,-0.4007980346679687,0.26400184631347656,-1.0,0.71199951171875,0.5680023193359375
2013-02-06,-0.2134990632273268,-0.3173051850850339,1.0,0.006330458632311853,0.36708934107217017,-0.6291104522583948,0.02531760939476757,-0.8544332525326663,-1.0,-0.31645532946391497
2013-02-07,-0.3721402269172027,-0.5435038509879055,-1.0,-0.9824097177840059,-0.49253786579403225,-0.2544797714601301,-0.4216433206603971,1.0,0.4029780213992801,-0.2686581822995473
2013-02-08,-0.14023406835419072,-1.0,0.23130400784402372,0.6842841564772759,0.775791656866728,0.18646050650155932,-0.024929516804476748,0.5035539414080756,1.0,0.1031849546250111
2013-02-11,0.24624724807576448,-0.13203042741395143,-0.7712144502063591,0.6067408771248233,1.0,-0.6147587597056356,-0.018451968716744593,-1.0,0.2619831872209366,-0.2398551826264197
2013-02-12,-0.7794836408318968,-0.7939184975974765,1.0,0.11469757546858383,-0.7499944980376334,-0.568266515057037,-0.7499972490188167,-0.48557385467483405,-1.0,-0.13461101126068287
2013-02-13,0.06784137774916699,0.09837578964495153,1.0,-0.06033488727442515,-0.2795573036410326,-1.0,0.026426578051937932,0.9397323165512411,-0.22391961007632943,-0.31664320427840775
2013-02-14,-0.6200978885268338,-1.0,1.0,-0.6957757171230075,-0.6257033565981198,-0.685968152815164,-0.9059974766037866,0.19414914233932734,-0.4014685952114281,-0.23329386071601377
2013-02-15,0.5966842948509203,0.027737036120410008,-0.11902150551640589,1.0,0.45463781896809996,0.9395110132732412,0.37268499824152346,-1.0,0.6185382501204881,0.37268499824152346
2013-02-19,-0.23222272731607618,-0.5628296134760453,-1.0,0.026788694516058253,0.08333200878651381,0.40499979337069614,-0.054165885184043194,-0.14166822963191383,1.0,-0.766664653355501
2013-02-20,0.020804121740173653,-0.7806524901399157,-1.0,0.7058583147128954,0.2776382286339847,0.25208823838159655,0.012285739993701528,1.0,-0.8427560247739303,0.6117901114227015
2013-02-21,-0.24792965243841625,-0.6424354243542436,1.0,-0.6727361124962601,-0.04574897776004794,-0.5117632392540141,-0.5718946344868854,0.11764984541737311,0.41176573252219006,-1.0
2013-02-22,-0.3410513556186594,-0.21509620709564148,-1.0,-0.01267836312434456,0.2973052586928089,-0.6169832329825966,-0.3590673567498144,1.0,0.9150691065053199,-0.1042430098151268
2013-02-25,0.47650406103517684,0.6349291254346081,0.5129150772089357,0.7285159274221928,0.8819160766318042,-0.10332343294717128,0.38745196435860985,-1.0,1.0,0.6605143508678087
